scenario,which_arm_restricted,num_agents,p,inertia,sim_id,agent_id,was_correct,time_to_lock
restrict_dissemination,target,9,0.6,5,505,3,False,28
restrict_dissemination,target,9,0.6,5,505,4,True,9
restrict_dissemination,target,9,0.6,5,505,5,False,19
restrict_dissemination,target,9,0.6,5,505,6,True,19
restrict_dissemination,target,9,0.6,5,505,7,True,9
restrict_dissemination,target,9,0.6,5,505,8,True,3
restrict_dissemination,other,9,0.6,5,506,0,True,4
restrict_dissemination,other,9,0.6,5,506,1,True,8
restrict_dissemination,other,9,0.6,5,506,2,True,3
restrict_dissemination,other,9,0.6,5,506,3,True,6
restrict_dissemination,other,9,0.6,5,506,4,True,6
restrict_dissemination,other,9,0.6,5,506,5,True,23
restrict_dissemination,other,9,0.6,5,506,6,True,3
restrict_dissemination,other,9,0.6,5,506,7,True,7
restrict_dissemination,other,9,0.6,5,506,8,True,3
restrict_dissemination,target,9,0.6,5,507,0,True,9
restrict_dissemination,target,9,0.6,5,507,1,True,49
restrict_dissemination,target,9,0.6,5,507,2,False,1
restrict_dissemination,target,9,0.6,5,507,3,True,23
restrict_dissemination,target,9,0.6,5,507,4,True,9
restrict_dissemination,target,9,0.6,5,507,5,True,7
restrict_dissemination,target,9,0.6,5,507,6,False,15
restrict_dissemination,target,9,0.6,5,507,7,True,9
restrict_dissemination,target,9,0.6,5,507,8,False,17
restrict_dissemination,target,9,0.6,5,508,0,True,15
restrict_dissemination,target,9,0.6,5,508,1,True,26
restrict_dissemination,target,9,0.6,5,508,2,True,3
restrict_dissemination,target,9,0.6,5,508,3,False,30
restrict_dissemination,target,9,0.6,5,508,4,False,1
restrict_dissemination,target,9,0.6,5,508,5,True,35
restrict_dissemination,target,9,0.6,5,508,6,False,36
restrict_dissemination,target,9,0.6,5,508,7,False,1
restrict_dissemination,target,9,0.6,5,508,8,True,24
restrict_dissemination,target,9,0.6,5,509,0,True,1
restrict_dissemination,target,9,0.6,5,509,1,True,8
restrict_dissemination,target,9,0.6,5,509,2,True,3
restrict_dissemination,target,9,0.6,5,509,3,True,4
restrict_dissemination,target,9,0.6,5,509,4,True,1
restrict_dissemination,target,9,0.6,5,509,5,True,4
restrict_dissemination,target,9,0.6,5,509,6,True,1
restrict_dissemination,target,9,0.6,5,509,7,True,15
restrict_dissemination,target,9,0.6,5,509,8,False,12
restrict_dissemination,target,9,0.6,5,510,0,True,6
restrict_dissemination,target,9,0.6,5,510,1,True,11
restrict_dissemination,target,9,0.6,5,510,2,True,5
restrict_dissemination,target,9,0.6,5,510,3,True,3
restrict_dissemination,target,9,0.6,5,510,4,True,28
restrict_dissemination,target,9,0.6,5,510,5,True,30
restrict_dissemination,target,9,0.6,5,510,6,True,13
restrict_dissemination,target,9,0.6,5,510,7,True,8
restrict_dissemination,target,9,0.6,5,510,8,True,5
restrict_dissemination,target,9,0.6,5,511,0,False,86
restrict_dissemination,target,9,0.6,5,511,1,False,8
restrict_dissemination,target,9,0.6,5,511,2,False,8
restrict_dissemination,target,9,0.6,5,511,3,False,8
restrict_dissemination,target,9,0.6,5,511,4,False,8
restrict_dissemination,target,9,0.6,5,511,5,False,8
restrict_dissemination,target,9,0.6,5,511,6,False,8
restrict_dissemination,target,9,0.6,5,511,7,False,86
restrict_dissemination,target,9,0.6,5,511,8,False,8
restrict_dissemination,other,9,0.6,5,512,0,True,1
restrict_dissemination,other,9,0.6,5,512,1,True,1
restrict_dissemination,other,9,0.6,5,512,2,True,3
restrict_dissemination,other,9,0.6,5,512,3,True,3
restrict_dissemination,other,9,0.6,5,512,4,True,1
restrict_dissemination,other,9,0.6,5,512,5,True,3
restrict_dissemination,other,9,0.6,5,512,6,True,1
restrict_dissemination,other,9,0.6,5,512,7,True,3
restrict_dissemination,other,9,0.6,5,512,8,True,59
restrict_dissemination,target,9,0.6,5,513,0,True,1
restrict_dissemination,target,9,0.6,5,513,1,True,10
restrict_dissemination,target,9,0.6,5,513,2,True,8
restrict_dissemination,target,9,0.6,5,513,3,True,26
restrict_dissemination,target,9,0.6,5,513,4,True,53
restrict_dissemination,target,9,0.6,5,513,5,True,10
restrict_dissemination,target,9,0.6,5,513,6,True,51
restrict_dissemination,target,9,0.6,5,513,7,True,33
restrict_dissemination,target,9,0.6,5,513,8,False,7
restrict_dissemination,target,9,0.6,5,514,0,True,4
restrict_dissemination,target,9,0.6,5,514,1,True,7
restrict_dissemination,target,9,0.6,5,514,2,True,7
restrict_dissemination,target,9,0.6,5,514,3,False,1
restrict_dissemination,target,9,0.6,5,514,4,False,15
restrict_dissemination,target,9,0.6,5,514,5,True,21
restrict_dissemination,target,9,0.6,5,514,6,True,14
restrict_dissemination,target,9,0.6,5,514,7,False,36
restrict_dissemination,target,9,0.6,5,514,8,True,1
restrict_dissemination,other,9,0.6,5,515,0,True,15
restrict_dissemination,other,9,0.6,5,515,1,True,12
restrict_dissemination,other,9,0.6,5,515,2,True,8
restrict_dissemination,other,9,0.6,5,515,3,True,6
restrict_dissemination,other,9,0.6,5,515,4,True,8
restrict_dissemination,other,9,0.6,5,515,5,True,7
restrict_dissemination,other,9,0.6,5,515,6,True,8
restrict_dissemination,other,9,0.6,5,515,7,True,8
restrict_dissemination,other,9,0.6,5,515,8,True,17
restrict_dissemination,other,9,0.6,5,516,0,True,11
restrict_dissemination,other,9,0.6,5,516,1,True,1
restrict_dissemination,other,9,0.6,5,516,2,True,1
restrict_dissemination,other,9,0.6,5,516,3,True,1
restrict_dissemination,other,9,0.6,5,516,4,True,11
restrict_dissemination,other,9,0.6,5,516,5,True,71
restrict_dissemination,other,9,0.6,5,516,6,True,1
restrict_dissemination,other,9,0.6,5,516,7,True,1
restrict_dissemination,other,9,0.6,5,516,8,True,1
restrict_dissemination,target,9,0.6,5,517,0,True,1
restrict_dissemination,target,9,0.6,5,517,1,True,1
restrict_dissemination,target,9,0.6,5,517,2,True,1
restrict_dissemination,target,9,0.6,5,517,3,True,8
restrict_dissemination,target,9,0.6,5,517,4,True,1
restrict_dissemination,target,9,0.6,5,517,5,True,1
restrict_dissemination,target,9,0.6,5,517,6,True,8
restrict_dissemination,target,9,0.6,5,517,7,True,9
restrict_dissemination,target,9,0.6,5,517,8,True,1
restrict_dissemination,target,9,0.6,5,518,0,True,3
restrict_dissemination,target,9,0.6,5,518,1,True,4
restrict_dissemination,target,9,0.6,5,518,2,True,4
restrict_dissemination,target,9,0.6,5,518,3,True,1
restrict_dissemination,target,9,0.6,5,518,4,True,18
restrict_dissemination,target,9,0.6,5,518,5,True,4
restrict_dissemination,target,9,0.6,5,518,6,True,11
restrict_dissemination,target,9,0.6,5,518,7,True,1
restrict_dissemination,target,9,0.6,5,518,8,True,11
restrict_dissemination,target,9,0.6,5,519,0,True,1
restrict_dissemination,target,9,0.6,5,519,1,True,1
restrict_dissemination,target,9,0.6,5,519,2,True,9
restrict_dissemination,target,9,0.6,5,519,3,True,1
restrict_dissemination,target,9,0.6,5,519,4,True,1
restrict_dissemination,target,9,0.6,5,519,5,True,3
restrict_dissemination,target,9,0.6,5,519,6,False,9
restrict_dissemination,target,9,0.6,5,519,7,True,3
restrict_dissemination,target,9,0.6,5,519,8,True,3
restrict_dissemination,target,9,0.6,5,520,0,True,56
restrict_dissemination,target,9,0.6,5,520,1,False,37
restrict_dissemination,target,9,0.6,5,520,2,False,18
restrict_dissemination,target,9,0.6,5,520,3,False,13
restrict_dissemination,target,9,0.6,5,520,4,False,80
restrict_dissemination,target,9,0.6,5,520,5,False,18
restrict_dissemination,target,9,0.6,5,520,6,True,15
restrict_dissemination,target,9,0.6,5,520,7,False,41
restrict_dissemination,target,9,0.6,5,520,8,False,13
restrict_dissemination,target,9,0.6,5,521,0,True,14
restrict_dissemination,target,9,0.6,5,521,1,False,4
restrict_dissemination,target,9,0.6,5,521,2,True,70
restrict_dissemination,target,9,0.6,5,521,3,True,13
restrict_dissemination,target,9,0.6,5,521,4,False,7
restrict_dissemination,target,9,0.6,5,521,5,True,13
restrict_dissemination,target,9,0.6,5,521,6,True,100
restrict_dissemination,target,9,0.6,5,521,7,True,5
restrict_dissemination,target,9,0.6,5,521,8,True,62
restrict_dissemination,target,9,0.6,5,522,0,True,72
restrict_dissemination,target,9,0.6,5,522,1,False,40
restrict_dissemination,target,9,0.6,5,522,2,False,1
restrict_dissemination,target,9,0.6,5,522,3,True,69
restrict_dissemination,target,9,0.6,5,522,4,False,46
restrict_dissemination,target,9,0.6,5,522,5,False,1
restrict_dissemination,target,9,0.6,5,522,6,True,28
restrict_dissemination,target,9,0.6,5,522,7,False,21
restrict_dissemination,target,9,0.6,5,522,8,False,18
restrict_dissemination,target,9,0.6,5,523,0,True,84
restrict_dissemination,target,9,0.6,5,523,1,False,1
restrict_dissemination,target,9,0.6,5,523,2,False,99
restrict_dissemination,target,9,0.6,5,523,3,False,99
restrict_dissemination,target,9,0.6,5,523,4,False,99
restrict_dissemination,target,9,0.6,5,523,5,False,99
restrict_dissemination,target,9,0.6,5,523,6,False,99
restrict_dissemination,target,9,0.6,5,523,7,True,28
restrict_dissemination,target,9,0.6,5,523,8,False,99
restrict_dissemination,other,9,0.6,5,524,0,True,1
restrict_dissemination,other,9,0.6,5,524,1,True,4
restrict_dissemination,other,9,0.6,5,524,2,True,1
restrict_dissemination,other,9,0.6,5,524,3,True,1
restrict_dissemination,other,9,0.6,5,524,4,True,1
restrict_dissemination,other,9,0.6,5,524,5,True,1
restrict_dissemination,other,9,0.6,5,524,6,True,1
restrict_dissemination,other,9,0.6,5,524,7,True,1
restrict_dissemination,other,9,0.6,5,524,8,True,1
restrict_dissemination,other,9,0.6,5,525,0,True,5
restrict_dissemination,other,9,0.6,5,525,1,True,1
restrict_dissemination,other,9,0.6,5,525,2,True,11
restrict_dissemination,other,9,0.6,5,525,3,True,1
restrict_dissemination,other,9,0.6,5,525,4,True,1
restrict_dissemination,other,9,0.6,5,525,5,True,1
restrict_dissemination,other,9,0.6,5,525,6,True,1
restrict_dissemination,other,9,0.6,5,525,7,True,1
restrict_dissemination,other,9,0.6,5,525,8,True,1
restrict_dissemination,other,9,0.6,5,526,0,True,61
restrict_dissemination,other,9,0.6,5,526,1,True,90
restrict_dissemination,other,9,0.6,5,526,2,True,4
restrict_dissemination,other,9,0.6,5,526,3,True,9
restrict_dissemination,other,9,0.6,5,526,4,True,61
restrict_dissemination,other,9,0.6,5,526,5,True,11
restrict_dissemination,other,9,0.6,5,526,6,True,6
restrict_dissemination,other,9,0.6,5,526,7,True,6
restrict_dissemination,other,9,0.6,5,526,8,True,7
restrict_dissemination,target,9,0.6,5,527,0,True,15
restrict_dissemination,target,9,0.6,5,527,1,True,27
restrict_dissemination,target,9,0.6,5,527,2,True,15
restrict_dissemination,target,9,0.6,5,527,3,True,14
restrict_dissemination,target,9,0.6,5,527,4,True,26
restrict_dissemination,target,9,0.6,5,527,5,True,43
restrict_dissemination,target,9,0.6,5,527,6,True,40
restrict_dissemination,target,9,0.6,5,527,7,False,76
restrict_dissemination,target,9,0.6,5,527,8,True,14
restrict_dissemination,target,9,0.6,5,528,0,True,22
restrict_dissemination,target,9,0.6,5,528,1,True,99
restrict_dissemination,target,9,0.6,5,528,2,True,100
restrict_dissemination,target,9,0.6,5,528,3,True,99
restrict_dissemination,target,9,0.6,5,528,4,True,99
restrict_dissemination,target,9,0.6,5,528,5,True,6
restrict_dissemination,target,9,0.6,5,528,6,True,9
restrict_dissemination,target,9,0.6,5,528,7,True,4
restrict_dissemination,target,9,0.6,5,528,8,False,1
restrict_dissemination,target,9,0.6,5,529,0,True,6
restrict_dissemination,target,9,0.6,5,529,1,True,6
restrict_dissemination,target,9,0.6,5,529,2,True,8
restrict_dissemination,target,9,0.6,5,529,3,True,7
restrict_dissemination,target,9,0.6,5,529,4,True,30
restrict_dissemination,target,9,0.6,5,529,5,True,15
restrict_dissemination,target,9,0.6,5,529,6,True,38
restrict_dissemination,target,9,0.6,5,529,7,True,15
restrict_dissemination,target,9,0.6,5,529,8,True,19
restrict_dissemination,other,9,0.6,5,530,0,True,58
restrict_dissemination,other,9,0.6,5,530,1,True,64
restrict_dissemination,other,9,0.6,5,530,2,True,90
restrict_dissemination,other,9,0.6,5,530,3,True,16
restrict_dissemination,other,9,0.6,5,530,4,True,74
restrict_dissemination,other,9,0.6,5,530,5,True,20
restrict_dissemination,other,9,0.6,5,530,6,True,29
restrict_dissemination,other,9,0.6,5,530,7,True,55
restrict_dissemination,other,9,0.6,5,530,8,True,98
restrict_dissemination,other,9,0.6,5,531,0,True,4
restrict_dissemination,other,9,0.6,5,531,1,True,4
restrict_dissemination,other,9,0.6,5,531,2,True,4
restrict_dissemination,other,9,0.6,5,531,3,True,1
restrict_dissemination,other,9,0.6,5,531,4,True,4
restrict_dissemination,other,9,0.6,5,531,5,True,4
restrict_dissemination,other,9,0.6,5,531,6,True,4
restrict_dissemination,other,9,0.6,5,531,7,True,1
restrict_dissemination,other,9,0.6,5,531,8,True,7
restrict_dissemination,target,9,0.6,5,532,0,True,3
restrict_dissemination,target,9,0.6,5,532,1,True,9
restrict_dissemination,target,9,0.6,5,532,2,True,1
restrict_dissemination,target,9,0.6,5,532,3,True,12
restrict_dissemination,target,9,0.6,5,532,4,True,5
restrict_dissemination,target,9,0.6,5,532,5,True,1
restrict_dissemination,target,9,0.6,5,532,6,True,9
restrict_dissemination,target,9,0.6,5,532,7,True,1
restrict_dissemination,target,9,0.6,5,532,8,True,1
restrict_dissemination,other,9,0.6,5,533,0,True,4
restrict_dissemination,other,9,0.6,5,533,1,True,17
restrict_dissemination,other,9,0.6,5,533,2,True,6
restrict_dissemination,other,9,0.6,5,533,3,True,1
restrict_dissemination,other,9,0.6,5,533,4,True,1
restrict_dissemination,other,9,0.6,5,533,5,True,6
restrict_dissemination,other,9,0.6,5,533,6,True,62
restrict_dissemination,other,9,0.6,5,533,7,True,17
restrict_dissemination,other,9,0.6,5,533,8,True,17
restrict_dissemination,other,9,0.6,5,534,0,True,1
restrict_dissemination,other,9,0.6,5,534,1,True,1
restrict_dissemination,other,9,0.6,5,534,2,True,14
restrict_dissemination,other,9,0.6,5,534,3,True,1
restrict_dissemination,other,9,0.6,5,534,4,True,1
restrict_dissemination,other,9,0.6,5,534,5,False,70
restrict_dissemination,other,9,0.6,5,534,6,True,1
restrict_dissemination,other,9,0.6,5,534,7,True,1
restrict_dissemination,other,9,0.6,5,534,8,True,23
restrict_dissemination,other,9,0.6,5,535,0,True,18
restrict_dissemination,other,9,0.6,5,535,1,True,23
restrict_dissemination,other,9,0.6,5,535,2,True,23
restrict_dissemination,other,9,0.6,5,535,3,True,1
restrict_dissemination,other,9,0.6,5,535,4,True,1
restrict_dissemination,other,9,0.6,5,535,5,True,1
restrict_dissemination,other,9,0.6,5,535,6,True,81
restrict_dissemination,other,9,0.6,5,535,7,True,1
restrict_dissemination,other,9,0.6,5,535,8,True,1
restrict_dissemination,other,9,0.6,5,536,0,True,8
restrict_dissemination,other,9,0.6,5,536,1,True,59
restrict_dissemination,other,9,0.6,5,536,2,True,1
restrict_dissemination,other,9,0.6,5,536,3,True,5
restrict_dissemination,other,9,0.6,5,536,4,True,5
restrict_dissemination,other,9,0.6,5,536,5,True,8
restrict_dissemination,other,9,0.6,5,536,6,True,5
restrict_dissemination,other,9,0.6,5,536,7,True,1
restrict_dissemination,other,9,0.6,5,536,8,True,5
restrict_dissemination,target,9,0.6,5,537,0,True,1
restrict_dissemination,target,9,0.6,5,537,1,True,14
restrict_dissemination,target,9,0.6,5,537,2,True,18
restrict_dissemination,target,9,0.6,5,537,3,True,3
restrict_dissemination,target,9,0.6,5,537,4,True,14
restrict_dissemination,target,9,0.6,5,537,5,True,14
restrict_dissemination,target,9,0.6,5,537,6,True,27
restrict_dissemination,target,9,0.6,5,537,7,True,13
restrict_dissemination,target,9,0.6,5,537,8,True,7
restrict_dissemination,other,9,0.6,5,538,0,True,18
restrict_dissemination,other,9,0.6,5,538,1,True,20
restrict_dissemination,other,9,0.6,5,538,2,True,1
restrict_dissemination,other,9,0.6,5,538,3,True,1
restrict_dissemination,other,9,0.6,5,538,4,True,14
restrict_dissemination,other,9,0.6,5,538,5,True,17
restrict_dissemination,other,9,0.6,5,538,6,True,31
restrict_dissemination,other,9,0.6,5,538,7,True,17
restrict_dissemination,other,9,0.6,5,538,8,True,19
restrict_dissemination,other,9,0.6,5,539,0,True,1
restrict_dissemination,other,9,0.6,5,539,1,True,4
restrict_dissemination,other,9,0.6,5,539,2,True,45
restrict_dissemination,other,9,0.6,5,539,3,True,1
restrict_dissemination,other,9,0.6,5,539,4,True,48
restrict_dissemination,other,9,0.6,5,539,5,True,1
restrict_dissemination,other,9,0.6,5,539,6,True,1
restrict_dissemination,other,9,0.6,5,539,7,True,1
restrict_dissemination,other,9,0.6,5,539,8,True,1
restrict_dissemination,target,9,0.6,5,540,0,True,1
restrict_dissemination,target,9,0.6,5,540,1,True,10
restrict_dissemination,target,9,0.6,5,540,2,True,1
restrict_dissemination,target,9,0.6,5,540,3,True,1
restrict_dissemination,target,9,0.6,5,540,4,True,1
restrict_dissemination,target,9,0.6,5,540,5,True,1
restrict_dissemination,target,9,0.6,5,540,6,True,3
restrict_dissemination,target,9,0.6,5,540,7,True,1
restrict_dissemination,target,9,0.6,5,540,8,True,4
restrict_dissemination,other,9,0.6,5,541,0,True,8
restrict_dissemination,other,9,0.6,5,541,1,True,8
restrict_dissemination,other,9,0.6,5,541,2,True,8
restrict_dissemination,other,9,0.6,5,541,3,True,3
restrict_dissemination,other,9,0.6,5,541,4,True,17
restrict_dissemination,other,9,0.6,5,541,5,True,1
restrict_dissemination,other,9,0.6,5,541,6,True,8
restrict_dissemination,other,9,0.6,5,541,7,True,1
restrict_dissemination,other,9,0.6,5,541,8,True,10
restrict_dissemination,target,9,0.6,5,542,0,True,1
restrict_dissemination,target,9,0.6,5,542,1,False,77
restrict_dissemination,target,9,0.6,5,542,2,True,32
restrict_dissemination,target,9,0.6,5,542,3,True,1
restrict_dissemination,target,9,0.6,5,542,4,True,1
restrict_dissemination,target,9,0.6,5,542,5,True,1
restrict_dissemination,target,9,0.6,5,542,6,True,1
restrict_dissemination,target,9,0.6,5,542,7,False,11
restrict_dissemination,target,9,0.6,5,542,8,True,1
restrict_dissemination,other,9,0.6,5,543,0,True,3
restrict_dissemination,other,9,0.6,5,543,1,True,9
restrict_dissemination,other,9,0.6,5,543,2,True,1
restrict_dissemination,other,9,0.6,5,543,3,True,7
restrict_dissemination,other,9,0.6,5,543,4,True,1
restrict_dissemination,other,9,0.6,5,543,5,True,7
restrict_dissemination,other,9,0.6,5,543,6,True,3
restrict_dissemination,other,9,0.6,5,543,7,True,3
restrict_dissemination,other,9,0.6,5,543,8,True,1
restrict_dissemination,target,9,0.6,5,544,0,True,3
restrict_dissemination,target,9,0.6,5,544,1,True,4
restrict_dissemination,target,9,0.6,5,544,2,True,3
restrict_dissemination,target,9,0.6,5,544,3,True,3
restrict_dissemination,target,9,0.6,5,544,4,True,7
restrict_dissemination,target,9,0.6,5,544,5,True,3
restrict_dissemination,target,9,0.6,5,544,6,True,12
restrict_dissemination,target,9,0.6,5,544,7,True,3
restrict_dissemination,target,9,0.6,5,544,8,True,3
restrict_dissemination,other,9,0.6,5,545,0,True,9
restrict_dissemination,other,9,0.6,5,545,1,True,1
restrict_dissemination,other,9,0.6,5,545,2,True,16
restrict_dissemination,other,9,0.6,5,545,3,True,1
restrict_dissemination,other,9,0.6,5,545,4,True,1
restrict_dissemination,other,9,0.6,5,545,5,True,1
restrict_dissemination,other,9,0.6,5,545,6,True,1
restrict_dissemination,other,9,0.6,5,545,7,True,1
restrict_dissemination,other,9,0.6,5,545,8,True,1
restrict_dissemination,target,9,0.6,5,546,0,True,1
restrict_dissemination,target,9,0.6,5,546,1,True,1
restrict_dissemination,target,9,0.6,5,546,2,True,1
restrict_dissemination,target,9,0.6,5,546,3,True,1
restrict_dissemination,target,9,0.6,5,546,4,True,3
restrict_dissemination,target,9,0.6,5,546,5,True,3
restrict_dissemination,target,9,0.6,5,546,6,True,1
restrict_dissemination,target,9,0.6,5,546,7,True,19
restrict_dissemination,target,9,0.6,5,546,8,True,3
restrict_dissemination,other,9,0.6,5,547,0,True,3
restrict_dissemination,other,9,0.6,5,547,1,True,1
restrict_dissemination,other,9,0.6,5,547,2,True,1
restrict_dissemination,other,9,0.6,5,547,3,True,1
restrict_dissemination,other,9,0.6,5,547,4,True,3
restrict_dissemination,other,9,0.6,5,547,5,True,4
restrict_dissemination,other,9,0.6,5,547,6,True,3
restrict_dissemination,other,9,0.6,5,547,7,True,4
restrict_dissemination,other,9,0.6,5,547,8,True,1
restrict_dissemination,other,9,0.6,5,548,0,True,24
restrict_dissemination,other,9,0.6,5,548,1,True,18
restrict_dissemination,other,9,0.6,5,548,2,True,28
restrict_dissemination,other,9,0.6,5,548,3,True,26
restrict_dissemination,other,9,0.6,5,548,4,True,29
restrict_dissemination,other,9,0.6,5,548,5,True,27
restrict_dissemination,other,9,0.6,5,548,6,True,23
restrict_dissemination,other,9,0.6,5,548,7,True,1
restrict_dissemination,other,9,0.6,5,548,8,True,6
restrict_dissemination,target,9,0.6,5,549,0,True,13
restrict_dissemination,target,9,0.6,5,549,1,True,28
restrict_dissemination,target,9,0.6,5,549,2,True,15
restrict_dissemination,target,9,0.6,5,549,3,True,9
restrict_dissemination,target,9,0.6,5,549,4,False,97
restrict_dissemination,target,9,0.6,5,549,5,True,18
restrict_dissemination,target,9,0.6,5,549,6,False,4
restrict_dissemination,target,9,0.6,5,549,7,True,13
restrict_dissemination,target,9,0.6,5,549,8,True,13
restrict_dissemination,target,9,0.6,5,550,0,True,43
restrict_dissemination,target,9,0.6,5,550,1,False,1
restrict_dissemination,target,9,0.6,5,550,2,False,97
restrict_dissemination,target,9,0.6,5,550,3,True,99
restrict_dissemination,target,9,0.6,5,550,4,False,1
restrict_dissemination,target,9,0.6,5,550,5,False,21
restrict_dissemination,target,9,0.6,5,550,6,True,70
restrict_dissemination,target,9,0.6,5,550,7,False,1
restrict_dissemination,target,9,0.6,5,550,8,False,1
restrict_dissemination,other,9,0.6,5,551,0,True,5
restrict_dissemination,other,9,0.6,5,551,1,True,23
restrict_dissemination,other,9,0.6,5,551,2,True,1
restrict_dissemination,other,9,0.6,5,551,3,True,1
restrict_dissemination,other,9,0.6,5,551,4,True,7
restrict_dissemination,other,9,0.6,5,551,5,True,7
restrict_dissemination,other,9,0.6,5,551,6,True,1
restrict_dissemination,other,9,0.6,5,551,7,True,4
restrict_dissemination,other,9,0.6,5,551,8,True,30
restrict_dissemination,target,9,0.6,5,552,0,True,1
restrict_dissemination,target,9,0.6,5,552,1,True,4
restrict_dissemination,target,9,0.6,5,552,2,True,1
restrict_dissemination,target,9,0.6,5,552,3,True,1
restrict_dissemination,target,9,0.6,5,552,4,True,1
restrict_dissemination,target,9,0.6,5,552,5,True,9
restrict_dissemination,target,9,0.6,5,552,6,True,1
restrict_dissemination,target,9,0.6,5,552,7,True,1
restrict_dissemination,target,9,0.6,5,552,8,True,1
restrict_dissemination,other,9,0.6,5,553,0,True,1
restrict_dissemination,other,9,0.6,5,553,1,True,3
restrict_dissemination,other,9,0.6,5,553,2,True,11
restrict_dissemination,other,9,0.6,5,553,3,True,4
restrict_dissemination,other,9,0.6,5,553,4,True,3
restrict_dissemination,other,9,0.6,5,553,5,True,4
restrict_dissemination,other,9,0.6,5,553,6,True,3
restrict_dissemination,other,9,0.6,5,553,7,True,3
restrict_dissemination,other,9,0.6,5,553,8,True,4
restrict_dissemination,target,9,0.6,5,554,0,True,15
restrict_dissemination,target,9,0.6,5,554,1,True,8
restrict_dissemination,target,9,0.6,5,554,2,True,52
restrict_dissemination,target,9,0.6,5,554,3,True,16
restrict_dissemination,target,9,0.6,5,554,4,False,54
restrict_dissemination,target,9,0.6,5,554,5,True,30
restrict_dissemination,target,9,0.6,5,554,6,False,54
restrict_dissemination,target,9,0.6,5,554,7,True,23
restrict_dissemination,target,9,0.6,5,554,8,False,3
restrict_dissemination,target,9,0.6,5,555,0,True,14
restrict_dissemination,target,9,0.6,5,555,1,False,7
restrict_dissemination,target,9,0.6,5,555,2,False,13
restrict_dissemination,target,9,0.6,5,555,3,True,29
restrict_dissemination,target,9,0.6,5,555,4,True,1
restrict_dissemination,target,9,0.6,5,555,5,True,1
restrict_dissemination,target,9,0.6,5,555,6,False,7
restrict_dissemination,target,9,0.6,5,555,7,False,7
restrict_dissemination,target,9,0.6,5,555,8,True,14
restrict_dissemination,other,9,0.6,5,556,0,True,1
restrict_dissemination,other,9,0.6,5,556,1,True,4
restrict_dissemination,other,9,0.6,5,556,2,True,4
restrict_dissemination,other,9,0.6,5,556,3,True,1
restrict_dissemination,other,9,0.6,5,556,4,True,4
restrict_dissemination,other,9,0.6,5,556,5,True,4
restrict_dissemination,other,9,0.6,5,556,6,True,1
restrict_dissemination,other,9,0.6,5,556,7,True,1
restrict_dissemination,other,9,0.6,5,556,8,True,3
restrict_dissemination,target,9,0.6,5,557,0,True,1
restrict_dissemination,target,9,0.6,5,557,1,True,17
restrict_dissemination,target,9,0.6,5,557,2,True,1
restrict_dissemination,target,9,0.6,5,557,3,True,8
restrict_dissemination,target,9,0.6,5,557,4,True,1
restrict_dissemination,target,9,0.6,5,557,5,True,15
restrict_dissemination,target,9,0.6,5,557,6,True,13
restrict_dissemination,target,9,0.6,5,557,7,True,1
restrict_dissemination,target,9,0.6,5,557,8,True,23
restrict_dissemination,target,9,0.6,5,558,0,True,4
restrict_dissemination,target,9,0.6,5,558,1,False,1
restrict_dissemination,target,9,0.6,5,558,2,True,15
restrict_dissemination,target,9,0.6,5,558,3,True,53
restrict_dissemination,target,9,0.6,5,558,4,True,4
restrict_dissemination,target,9,0.6,5,558,5,True,63
restrict_dissemination,target,9,0.6,5,558,6,True,12
restrict_dissemination,target,9,0.6,5,558,7,True,41
restrict_dissemination,target,9,0.6,5,558,8,True,53
restrict_dissemination,other,9,0.6,5,559,0,True,3
restrict_dissemination,other,9,0.6,5,559,1,True,6
restrict_dissemination,other,9,0.6,5,559,2,True,4
restrict_dissemination,other,9,0.6,5,559,3,True,6
restrict_dissemination,other,9,0.6,5,559,4,True,11
restrict_dissemination,other,9,0.6,5,559,5,True,1
restrict_dissemination,other,9,0.6,5,559,6,True,1
restrict_dissemination,other,9,0.6,5,559,7,True,3
restrict_dissemination,other,9,0.6,5,559,8,True,17
restrict_dissemination,target,9,0.6,5,560,0,True,11
restrict_dissemination,target,9,0.6,5,560,1,False,51
restrict_dissemination,target,9,0.6,5,560,2,True,99
restrict_dissemination,target,9,0.6,5,560,3,False,1
restrict_dissemination,target,9,0.6,5,560,4,False,92
restrict_dissemination,target,9,0.6,5,560,5,False,13
restrict_dissemination,target,9,0.6,5,560,6,False,51
restrict_dissemination,target,9,0.6,5,560,7,True,21
restrict_dissemination,target,9,0.6,5,560,8,True,8
restrict_dissemination,target,9,0.6,5,561,0,True,1
restrict_dissemination,target,9,0.6,5,561,1,True,1
restrict_dissemination,target,9,0.6,5,561,2,True,1
restrict_dissemination,target,9,0.6,5,561,3,True,1
restrict_dissemination,target,9,0.6,5,561,4,True,1
restrict_dissemination,target,9,0.6,5,561,5,True,5
restrict_dissemination,target,9,0.6,5,561,6,True,1
restrict_dissemination,target,9,0.6,5,561,7,True,10
restrict_dissemination,target,9,0.6,5,561,8,True,1
restrict_dissemination,other,9,0.6,5,562,0,True,4
restrict_dissemination,other,9,0.6,5,562,1,True,4
restrict_dissemination,other,9,0.6,5,562,2,True,4
restrict_dissemination,other,9,0.6,5,562,3,True,6
restrict_dissemination,other,9,0.6,5,562,4,True,5
restrict_dissemination,other,9,0.6,5,562,5,True,3
