scenario,which_arm_restricted,num_agents,p,sim_id,agent_id,was_correct,time_to_lock
restrict_dissemination,other,9,0.7999999999999999,742,0,True,3
restrict_dissemination,other,9,0.7999999999999999,742,1,True,1
restrict_dissemination,other,9,0.7999999999999999,742,2,True,1
restrict_dissemination,other,9,0.7999999999999999,742,3,True,1
restrict_dissemination,other,9,0.7999999999999999,742,4,True,1
restrict_dissemination,other,9,0.7999999999999999,742,5,True,1
restrict_dissemination,other,9,0.7999999999999999,742,6,True,1
restrict_dissemination,other,9,0.7999999999999999,742,7,True,4
restrict_dissemination,other,9,0.7999999999999999,742,8,True,3
restrict_dissemination,other,9,0.7999999999999999,743,0,True,1
restrict_dissemination,other,9,0.7999999999999999,743,1,True,1
restrict_dissemination,other,9,0.7999999999999999,743,2,True,1
restrict_dissemination,other,9,0.7999999999999999,743,3,True,1
restrict_dissemination,other,9,0.7999999999999999,743,4,True,1
restrict_dissemination,other,9,0.7999999999999999,743,5,True,1
restrict_dissemination,other,9,0.7999999999999999,743,6,True,1
restrict_dissemination,other,9,0.7999999999999999,743,7,True,1
restrict_dissemination,other,9,0.7999999999999999,743,8,True,1
restrict_dissemination,other,9,0.7999999999999999,744,0,True,1
restrict_dissemination,other,9,0.7999999999999999,744,1,True,1
restrict_dissemination,other,9,0.7999999999999999,744,2,True,1
restrict_dissemination,other,9,0.7999999999999999,744,3,True,1
restrict_dissemination,other,9,0.7999999999999999,744,4,True,1
restrict_dissemination,other,9,0.7999999999999999,744,5,True,1
restrict_dissemination,other,9,0.7999999999999999,744,6,True,1
restrict_dissemination,other,9,0.7999999999999999,744,7,True,1
restrict_dissemination,other,9,0.7999999999999999,744,8,True,1
restrict_dissemination,other,9,0.7999999999999999,745,0,True,1
restrict_dissemination,other,9,0.7999999999999999,745,1,True,1
restrict_dissemination,other,9,0.7999999999999999,745,2,True,1
restrict_dissemination,other,9,0.7999999999999999,745,3,True,1
restrict_dissemination,other,9,0.7999999999999999,745,4,True,1
restrict_dissemination,other,9,0.7999999999999999,745,5,True,1
restrict_dissemination,other,9,0.7999999999999999,745,6,True,1
restrict_dissemination,other,9,0.7999999999999999,745,7,True,1
restrict_dissemination,other,9,0.7999999999999999,745,8,True,1
restrict_dissemination,other,9,0.7999999999999999,746,0,True,3
restrict_dissemination,other,9,0.7999999999999999,746,1,True,5
restrict_dissemination,other,9,0.7999999999999999,746,2,True,1
restrict_dissemination,other,9,0.7999999999999999,746,3,True,1
restrict_dissemination,other,9,0.7999999999999999,746,4,True,1
restrict_dissemination,other,9,0.7999999999999999,746,5,True,1
restrict_dissemination,other,9,0.7999999999999999,746,6,True,4
restrict_dissemination,other,9,0.7999999999999999,746,7,True,3
restrict_dissemination,other,9,0.7999999999999999,746,8,True,1
restrict_dissemination,target,9,0.7999999999999999,747,0,True,1
restrict_dissemination,target,9,0.7999999999999999,747,1,False,4
restrict_dissemination,target,9,0.7999999999999999,747,2,True,1
restrict_dissemination,target,9,0.7999999999999999,747,3,True,17
restrict_dissemination,target,9,0.7999999999999999,747,4,True,3
restrict_dissemination,target,9,0.7999999999999999,747,5,True,1
restrict_dissemination,target,9,0.7999999999999999,747,6,True,71
restrict_dissemination,target,9,0.7999999999999999,747,7,True,1
restrict_dissemination,target,9,0.7999999999999999,747,8,False,1
restrict_dissemination,other,9,0.7999999999999999,748,0,True,1
restrict_dissemination,other,9,0.7999999999999999,748,1,True,1
restrict_dissemination,other,9,0.7999999999999999,748,2,True,1
restrict_dissemination,other,9,0.7999999999999999,748,3,True,1
restrict_dissemination,other,9,0.7999999999999999,748,4,True,1
restrict_dissemination,other,9,0.7999999999999999,748,5,True,1
restrict_dissemination,other,9,0.7999999999999999,748,6,True,1
restrict_dissemination,other,9,0.7999999999999999,748,7,True,1
restrict_dissemination,other,9,0.7999999999999999,748,8,True,1
restrict_dissemination,other,9,0.7999999999999999,749,0,True,1
restrict_dissemination,other,9,0.7999999999999999,749,1,True,1
restrict_dissemination,other,9,0.7999999999999999,749,2,True,1
restrict_dissemination,other,9,0.7999999999999999,749,3,True,1
restrict_dissemination,other,9,0.7999999999999999,749,4,True,1
restrict_dissemination,other,9,0.7999999999999999,749,5,True,1
restrict_dissemination,other,9,0.7999999999999999,749,6,True,1
restrict_dissemination,other,9,0.7999999999999999,749,7,True,1
restrict_dissemination,other,9,0.7999999999999999,749,8,True,1
restrict_dissemination,target,9,0.7999999999999999,750,0,True,3
restrict_dissemination,target,9,0.7999999999999999,750,1,True,3
restrict_dissemination,target,9,0.7999999999999999,750,2,True,3
restrict_dissemination,target,9,0.7999999999999999,750,3,False,1
restrict_dissemination,target,9,0.7999999999999999,750,4,True,3
restrict_dissemination,target,9,0.7999999999999999,750,5,True,3
restrict_dissemination,target,9,0.7999999999999999,750,6,True,9
restrict_dissemination,target,9,0.7999999999999999,750,7,False,1
restrict_dissemination,target,9,0.7999999999999999,750,8,True,9
restrict_dissemination,other,9,0.7999999999999999,751,0,True,1
restrict_dissemination,other,9,0.7999999999999999,751,1,True,1
restrict_dissemination,other,9,0.7999999999999999,751,2,True,3
restrict_dissemination,other,9,0.7999999999999999,751,3,True,1
restrict_dissemination,other,9,0.7999999999999999,751,4,True,1
restrict_dissemination,other,9,0.7999999999999999,751,5,True,1
restrict_dissemination,other,9,0.7999999999999999,751,6,True,1
restrict_dissemination,other,9,0.7999999999999999,751,7,True,1
restrict_dissemination,other,9,0.7999999999999999,751,8,True,1
restrict_dissemination,other,9,0.7999999999999999,752,0,True,4
restrict_dissemination,other,9,0.7999999999999999,752,1,True,1
restrict_dissemination,other,9,0.7999999999999999,752,2,True,1
restrict_dissemination,other,9,0.7999999999999999,752,3,True,4
restrict_dissemination,other,9,0.7999999999999999,752,4,True,1
restrict_dissemination,other,9,0.7999999999999999,752,5,True,1
restrict_dissemination,other,9,0.7999999999999999,752,6,True,1
restrict_dissemination,other,9,0.7999999999999999,752,7,True,4
restrict_dissemination,other,9,0.7999999999999999,752,8,True,1
restrict_dissemination,target,9,0.7999999999999999,753,0,True,1
restrict_dissemination,target,9,0.7999999999999999,753,1,True,1
restrict_dissemination,target,9,0.7999999999999999,753,2,True,11
restrict_dissemination,target,9,0.7999999999999999,753,3,True,1
restrict_dissemination,target,9,0.7999999999999999,753,4,True,1
restrict_dissemination,target,9,0.7999999999999999,753,5,True,1
restrict_dissemination,target,9,0.7999999999999999,753,6,False,5
restrict_dissemination,target,9,0.7999999999999999,753,7,True,11
restrict_dissemination,target,9,0.7999999999999999,753,8,True,1
restrict_dissemination,target,9,0.7999999999999999,754,0,True,1
restrict_dissemination,target,9,0.7999999999999999,754,1,True,1
restrict_dissemination,target,9,0.7999999999999999,754,2,True,3
restrict_dissemination,target,9,0.7999999999999999,754,3,True,1
restrict_dissemination,target,9,0.7999999999999999,754,4,True,64
restrict_dissemination,target,9,0.7999999999999999,754,5,True,1
restrict_dissemination,target,9,0.7999999999999999,754,6,True,5
restrict_dissemination,target,9,0.7999999999999999,754,7,True,3
restrict_dissemination,target,9,0.7999999999999999,754,8,True,1
restrict_dissemination,target,9,0.7999999999999999,755,0,True,4
restrict_dissemination,target,9,0.7999999999999999,755,1,False,1
restrict_dissemination,target,9,0.7999999999999999,755,2,False,1
restrict_dissemination,target,9,0.7999999999999999,755,3,True,5
restrict_dissemination,target,9,0.7999999999999999,755,4,True,4
restrict_dissemination,target,9,0.7999999999999999,755,5,False,1
restrict_dissemination,target,9,0.7999999999999999,755,6,False,1
restrict_dissemination,target,9,0.7999999999999999,755,7,True,4
restrict_dissemination,target,9,0.7999999999999999,755,8,False,1
restrict_dissemination,target,9,0.7999999999999999,756,0,True,3
restrict_dissemination,target,9,0.7999999999999999,756,1,True,14
restrict_dissemination,target,9,0.7999999999999999,756,2,True,7
restrict_dissemination,target,9,0.7999999999999999,756,3,True,3
restrict_dissemination,target,9,0.7999999999999999,756,4,False,1
restrict_dissemination,target,9,0.7999999999999999,756,5,True,14
restrict_dissemination,target,9,0.7999999999999999,756,6,True,17
restrict_dissemination,target,9,0.7999999999999999,756,7,False,15
restrict_dissemination,target,9,0.7999999999999999,756,8,True,3
restrict_dissemination,target,9,0.7999999999999999,757,0,True,1
restrict_dissemination,target,9,0.7999999999999999,757,1,False,1
restrict_dissemination,target,9,0.7999999999999999,757,2,True,1
restrict_dissemination,target,9,0.7999999999999999,757,3,True,1
restrict_dissemination,target,9,0.7999999999999999,757,4,True,1
restrict_dissemination,target,9,0.7999999999999999,757,5,True,1
restrict_dissemination,target,9,0.7999999999999999,757,6,True,1
restrict_dissemination,target,9,0.7999999999999999,757,7,True,1
restrict_dissemination,target,9,0.7999999999999999,757,8,True,1
restrict_dissemination,target,9,0.7999999999999999,758,0,True,4
restrict_dissemination,target,9,0.7999999999999999,758,1,True,5
restrict_dissemination,target,9,0.7999999999999999,758,2,True,33
restrict_dissemination,target,9,0.7999999999999999,758,3,False,7
restrict_dissemination,target,9,0.7999999999999999,758,4,True,33
restrict_dissemination,target,9,0.7999999999999999,758,5,True,6
restrict_dissemination,target,9,0.7999999999999999,758,6,True,3
restrict_dissemination,target,9,0.7999999999999999,758,7,False,1
restrict_dissemination,target,9,0.7999999999999999,758,8,True,6
restrict_dissemination,target,9,0.7999999999999999,759,0,True,1
restrict_dissemination,target,9,0.7999999999999999,759,1,True,1
restrict_dissemination,target,9,0.7999999999999999,759,2,False,17
restrict_dissemination,target,9,0.7999999999999999,759,3,True,1
restrict_dissemination,target,9,0.7999999999999999,759,4,True,3
restrict_dissemination,target,9,0.7999999999999999,759,5,True,1
restrict_dissemination,target,9,0.7999999999999999,759,6,True,1
restrict_dissemination,target,9,0.7999999999999999,759,7,True,1
restrict_dissemination,target,9,0.7999999999999999,759,8,True,1
restrict_dissemination,target,9,0.7999999999999999,760,0,True,1
restrict_dissemination,target,9,0.7999999999999999,760,1,True,1
restrict_dissemination,target,9,0.7999999999999999,760,2,True,1
restrict_dissemination,target,9,0.7999999999999999,760,3,True,1
restrict_dissemination,target,9,0.7999999999999999,760,4,True,1
restrict_dissemination,target,9,0.7999999999999999,760,5,True,1
restrict_dissemination,target,9,0.7999999999999999,760,6,True,1
restrict_dissemination,target,9,0.7999999999999999,760,7,True,1
restrict_dissemination,target,9,0.7999999999999999,760,8,True,1
restrict_dissemination,target,9,0.7999999999999999,761,0,True,1
restrict_dissemination,target,9,0.7999999999999999,761,1,True,1
restrict_dissemination,target,9,0.7999999999999999,761,2,True,1
restrict_dissemination,target,9,0.7999999999999999,761,3,True,1
restrict_dissemination,target,9,0.7999999999999999,761,4,True,1
restrict_dissemination,target,9,0.7999999999999999,761,5,True,1
restrict_dissemination,target,9,0.7999999999999999,761,6,True,1
restrict_dissemination,target,9,0.7999999999999999,761,7,True,1
restrict_dissemination,target,9,0.7999999999999999,761,8,True,1
restrict_dissemination,target,9,0.7999999999999999,762,0,True,1
restrict_dissemination,target,9,0.7999999999999999,762,1,True,1
restrict_dissemination,target,9,0.7999999999999999,762,2,True,1
restrict_dissemination,target,9,0.7999999999999999,762,3,True,1
restrict_dissemination,target,9,0.7999999999999999,762,4,True,1
restrict_dissemination,target,9,0.7999999999999999,762,5,True,1
restrict_dissemination,target,9,0.7999999999999999,762,6,True,1
restrict_dissemination,target,9,0.7999999999999999,762,7,True,1
restrict_dissemination,target,9,0.7999999999999999,762,8,True,1
restrict_dissemination,target,9,0.7999999999999999,763,0,True,1
restrict_dissemination,target,9,0.7999999999999999,763,1,True,4
restrict_dissemination,target,9,0.7999999999999999,763,2,True,1
restrict_dissemination,target,9,0.7999999999999999,763,3,True,1
restrict_dissemination,target,9,0.7999999999999999,763,4,False,13
restrict_dissemination,target,9,0.7999999999999999,763,5,True,4
restrict_dissemination,target,9,0.7999999999999999,763,6,True,1
restrict_dissemination,target,9,0.7999999999999999,763,7,True,1
restrict_dissemination,target,9,0.7999999999999999,763,8,True,1
restrict_dissemination,other,9,0.7999999999999999,764,0,True,1
restrict_dissemination,other,9,0.7999999999999999,764,1,True,1
restrict_dissemination,other,9,0.7999999999999999,764,2,True,1
restrict_dissemination,other,9,0.7999999999999999,764,3,True,1
restrict_dissemination,other,9,0.7999999999999999,764,4,True,1
restrict_dissemination,other,9,0.7999999999999999,764,5,True,1
restrict_dissemination,other,9,0.7999999999999999,764,6,True,1
restrict_dissemination,other,9,0.7999999999999999,764,7,True,1
restrict_dissemination,other,9,0.7999999999999999,764,8,True,1
restrict_dissemination,target,9,0.7999999999999999,765,0,True,3
restrict_dissemination,target,9,0.7999999999999999,765,1,False,1
restrict_dissemination,target,9,0.7999999999999999,765,2,True,20
restrict_dissemination,target,9,0.7999999999999999,765,3,False,1
restrict_dissemination,target,9,0.7999999999999999,765,4,True,4
restrict_dissemination,target,9,0.7999999999999999,765,5,True,20
restrict_dissemination,target,9,0.7999999999999999,765,6,False,1
restrict_dissemination,target,9,0.7999999999999999,765,7,False,1
restrict_dissemination,target,9,0.7999999999999999,765,8,False,1
restrict_dissemination,target,9,0.7999999999999999,766,0,True,1
restrict_dissemination,target,9,0.7999999999999999,766,1,True,1
restrict_dissemination,target,9,0.7999999999999999,766,2,True,1
restrict_dissemination,target,9,0.7999999999999999,766,3,True,1
restrict_dissemination,target,9,0.7999999999999999,766,4,True,1
restrict_dissemination,target,9,0.7999999999999999,766,5,True,1
restrict_dissemination,target,9,0.7999999999999999,766,6,True,1
restrict_dissemination,target,9,0.7999999999999999,766,7,True,1
restrict_dissemination,target,9,0.7999999999999999,766,8,True,1
restrict_dissemination,other,9,0.7999999999999999,767,0,True,1
restrict_dissemination,other,9,0.7999999999999999,767,1,True,1
restrict_dissemination,other,9,0.7999999999999999,767,2,True,1
restrict_dissemination,other,9,0.7999999999999999,767,3,True,1
restrict_dissemination,other,9,0.7999999999999999,767,4,True,1
restrict_dissemination,other,9,0.7999999999999999,767,5,True,1
restrict_dissemination,other,9,0.7999999999999999,767,6,True,4
restrict_dissemination,other,9,0.7999999999999999,767,7,True,1
restrict_dissemination,other,9,0.7999999999999999,767,8,True,1
restrict_dissemination,target,9,0.7999999999999999,768,0,True,1
restrict_dissemination,target,9,0.7999999999999999,768,1,True,1
restrict_dissemination,target,9,0.7999999999999999,768,2,True,1
restrict_dissemination,target,9,0.7999999999999999,768,3,True,1
restrict_dissemination,target,9,0.7999999999999999,768,4,True,1
restrict_dissemination,target,9,0.7999999999999999,768,5,True,1
restrict_dissemination,target,9,0.7999999999999999,768,6,True,11
restrict_dissemination,target,9,0.7999999999999999,768,7,True,1
restrict_dissemination,target,9,0.7999999999999999,768,8,True,1
restrict_dissemination,target,9,0.7999999999999999,769,0,True,1
restrict_dissemination,target,9,0.7999999999999999,769,1,True,3
restrict_dissemination,target,9,0.7999999999999999,769,2,True,3
restrict_dissemination,target,9,0.7999999999999999,769,3,True,3
restrict_dissemination,target,9,0.7999999999999999,769,4,True,3
restrict_dissemination,target,9,0.7999999999999999,769,5,True,3
restrict_dissemination,target,9,0.7999999999999999,769,6,True,8
restrict_dissemination,target,9,0.7999999999999999,769,7,True,3
restrict_dissemination,target,9,0.7999999999999999,769,8,True,3
restrict_dissemination,other,9,0.7999999999999999,770,0,True,1
restrict_dissemination,other,9,0.7999999999999999,770,1,True,1
restrict_dissemination,other,9,0.7999999999999999,770,2,True,1
restrict_dissemination,other,9,0.7999999999999999,770,3,True,1
restrict_dissemination,other,9,0.7999999999999999,770,4,True,1
restrict_dissemination,other,9,0.7999999999999999,770,5,True,1
restrict_dissemination,other,9,0.7999999999999999,770,6,True,1
restrict_dissemination,other,9,0.7999999999999999,770,7,True,1
restrict_dissemination,other,9,0.7999999999999999,770,8,True,1
restrict_dissemination,target,9,0.7999999999999999,771,0,True,1
restrict_dissemination,target,9,0.7999999999999999,771,1,True,4
restrict_dissemination,target,9,0.7999999999999999,771,2,True,4
restrict_dissemination,target,9,0.7999999999999999,771,3,False,5
restrict_dissemination,target,9,0.7999999999999999,771,4,True,1
restrict_dissemination,target,9,0.7999999999999999,771,5,True,4
restrict_dissemination,target,9,0.7999999999999999,771,6,True,4
restrict_dissemination,target,9,0.7999999999999999,771,7,True,1
restrict_dissemination,target,9,0.7999999999999999,771,8,True,1
restrict_dissemination,other,9,0.7999999999999999,772,0,True,5
restrict_dissemination,other,9,0.7999999999999999,772,1,True,1
restrict_dissemination,other,9,0.7999999999999999,772,2,True,1
restrict_dissemination,other,9,0.7999999999999999,772,3,True,1
restrict_dissemination,other,9,0.7999999999999999,772,4,True,1
restrict_dissemination,other,9,0.7999999999999999,772,5,True,1
restrict_dissemination,other,9,0.7999999999999999,772,6,True,1
restrict_dissemination,other,9,0.7999999999999999,772,7,True,1
restrict_dissemination,other,9,0.7999999999999999,772,8,True,1
restrict_dissemination,target,9,0.7999999999999999,773,0,True,1
restrict_dissemination,target,9,0.7999999999999999,773,1,True,3
restrict_dissemination,target,9,0.7999999999999999,773,2,True,1
restrict_dissemination,target,9,0.7999999999999999,773,3,True,1
restrict_dissemination,target,9,0.7999999999999999,773,4,True,1
restrict_dissemination,target,9,0.7999999999999999,773,5,True,1
restrict_dissemination,target,9,0.7999999999999999,773,6,True,1
restrict_dissemination,target,9,0.7999999999999999,773,7,True,3
restrict_dissemination,target,9,0.7999999999999999,773,8,True,3
restrict_dissemination,other,9,0.7999999999999999,774,0,True,1
restrict_dissemination,other,9,0.7999999999999999,774,1,True,1
restrict_dissemination,other,9,0.7999999999999999,774,2,True,1
restrict_dissemination,other,9,0.7999999999999999,774,3,True,1
restrict_dissemination,other,9,0.7999999999999999,774,4,True,1
restrict_dissemination,other,9,0.7999999999999999,774,5,True,1
restrict_dissemination,other,9,0.7999999999999999,774,6,True,1
restrict_dissemination,other,9,0.7999999999999999,774,7,True,1
restrict_dissemination,other,9,0.7999999999999999,774,8,True,1
restrict_dissemination,target,9,0.7999999999999999,775,0,True,3
restrict_dissemination,target,9,0.7999999999999999,775,1,False,27
restrict_dissemination,target,9,0.7999999999999999,775,2,True,3
restrict_dissemination,target,9,0.7999999999999999,775,3,True,3
restrict_dissemination,target,9,0.7999999999999999,775,4,True,26
restrict_dissemination,target,9,0.7999999999999999,775,5,False,27
restrict_dissemination,target,9,0.7999999999999999,775,6,True,26
restrict_dissemination,target,9,0.7999999999999999,775,7,True,26
restrict_dissemination,target,9,0.7999999999999999,775,8,True,3
restrict_dissemination,target,9,0.7999999999999999,776,0,True,1
restrict_dissemination,target,9,0.7999999999999999,776,1,True,1
restrict_dissemination,target,9,0.7999999999999999,776,2,True,1
restrict_dissemination,target,9,0.7999999999999999,776,3,True,1
restrict_dissemination,target,9,0.7999999999999999,776,4,True,1
restrict_dissemination,target,9,0.7999999999999999,776,5,True,1
restrict_dissemination,target,9,0.7999999999999999,776,6,True,1
restrict_dissemination,target,9,0.7999999999999999,776,7,True,1
restrict_dissemination,target,9,0.7999999999999999,776,8,True,1
restrict_dissemination,other,9,0.7999999999999999,777,0,True,1
restrict_dissemination,other,9,0.7999999999999999,777,1,True,1
restrict_dissemination,other,9,0.7999999999999999,777,2,True,1
restrict_dissemination,other,9,0.7999999999999999,777,3,True,1
restrict_dissemination,other,9,0.7999999999999999,777,4,True,1
restrict_dissemination,other,9,0.7999999999999999,777,5,True,1
restrict_dissemination,other,9,0.7999999999999999,777,6,True,1
restrict_dissemination,other,9,0.7999999999999999,777,7,True,6
restrict_dissemination,other,9,0.7999999999999999,777,8,True,8
restrict_dissemination,target,9,0.7999999999999999,778,0,True,1
restrict_dissemination,target,9,0.7999999999999999,778,1,True,1
restrict_dissemination,target,9,0.7999999999999999,778,2,True,4
restrict_dissemination,target,9,0.7999999999999999,778,3,True,1
restrict_dissemination,target,9,0.7999999999999999,778,4,True,1
restrict_dissemination,target,9,0.7999999999999999,778,5,True,1
restrict_dissemination,target,9,0.7999999999999999,778,6,True,1
restrict_dissemination,target,9,0.7999999999999999,778,7,False,5
restrict_dissemination,target,9,0.7999999999999999,778,8,True,1
restrict_dissemination,target,9,0.7999999999999999,779,0,True,1
restrict_dissemination,target,9,0.7999999999999999,779,1,True,3
restrict_dissemination,target,9,0.7999999999999999,779,2,True,1
restrict_dissemination,target,9,0.7999999999999999,779,3,True,5
restrict_dissemination,target,9,0.7999999999999999,779,4,True,3
restrict_dissemination,target,9,0.7999999999999999,779,5,False,1
restrict_dissemination,target,9,0.7999999999999999,779,6,True,1
restrict_dissemination,target,9,0.7999999999999999,779,7,False,1
restrict_dissemination,target,9,0.7999999999999999,779,8,True,1
restrict_dissemination,target,9,0.7999999999999999,780,0,True,1
restrict_dissemination,target,9,0.7999999999999999,780,1,True,1
restrict_dissemination,target,9,0.7999999999999999,780,2,True,1
restrict_dissemination,target,9,0.7999999999999999,780,3,True,1
restrict_dissemination,target,9,0.7999999999999999,780,4,True,1
restrict_dissemination,target,9,0.7999999999999999,780,5,True,1
restrict_dissemination,target,9,0.7999999999999999,780,6,True,1
restrict_dissemination,target,9,0.7999999999999999,780,7,True,1
restrict_dissemination,target,9,0.7999999999999999,780,8,True,1
restrict_dissemination,other,9,0.7999999999999999,781,0,True,1
restrict_dissemination,other,9,0.7999999999999999,781,1,True,1
restrict_dissemination,other,9,0.7999999999999999,781,2,True,1
restrict_dissemination,other,9,0.7999999999999999,781,3,True,1
restrict_dissemination,other,9,0.7999999999999999,781,4,True,1
restrict_dissemination,other,9,0.7999999999999999,781,5,True,1
restrict_dissemination,other,9,0.7999999999999999,781,6,True,1
restrict_dissemination,other,9,0.7999999999999999,781,7,True,1
restrict_dissemination,other,9,0.7999999999999999,781,8,True,1
restrict_dissemination,other,9,0.7999999999999999,782,0,True,1
restrict_dissemination,other,9,0.7999999999999999,782,1,True,1
restrict_dissemination,other,9,0.7999999999999999,782,2,True,3
restrict_dissemination,other,9,0.7999999999999999,782,3,True,4
restrict_dissemination,other,9,0.7999999999999999,782,4,True,1
restrict_dissemination,other,9,0.7999999999999999,782,5,True,7
restrict_dissemination,other,9,0.7999999999999999,782,6,True,1
restrict_dissemination,other,9,0.7999999999999999,782,7,True,1
restrict_dissemination,other,9,0.7999999999999999,782,8,True,1
restrict_dissemination,target,9,0.7999999999999999,783,0,True,1
restrict_dissemination,target,9,0.7999999999999999,783,1,True,1
restrict_dissemination,target,9,0.7999999999999999,783,2,False,3
restrict_dissemination,target,9,0.7999999999999999,783,3,True,1
restrict_dissemination,target,9,0.7999999999999999,783,4,True,8
restrict_dissemination,target,9,0.7999999999999999,783,5,False,3
restrict_dissemination,target,9,0.7999999999999999,783,6,True,1
restrict_dissemination,target,9,0.7999999999999999,783,7,True,1
restrict_dissemination,target,9,0.7999999999999999,783,8,False,1
restrict_dissemination,other,9,0.7999999999999999,784,0,True,1
restrict_dissemination,other,9,0.7999999999999999,784,1,True,1
restrict_dissemination,other,9,0.7999999999999999,784,2,True,1
restrict_dissemination,other,9,0.7999999999999999,784,3,True,3
restrict_dissemination,other,9,0.7999999999999999,784,4,True,1
restrict_dissemination,other,9,0.7999999999999999,784,5,True,3
restrict_dissemination,other,9,0.7999999999999999,784,6,True,1
restrict_dissemination,other,9,0.7999999999999999,784,7,True,1
restrict_dissemination,other,9,0.7999999999999999,784,8,True,1
restrict_dissemination,target,9,0.7999999999999999,785,0,True,1
restrict_dissemination,target,9,0.7999999999999999,785,1,True,5
restrict_dissemination,target,9,0.7999999999999999,785,2,True,1
restrict_dissemination,target,9,0.7999999999999999,785,3,True,1
restrict_dissemination,target,9,0.7999999999999999,785,4,True,5
restrict_dissemination,target,9,0.7999999999999999,785,5,True,1
restrict_dissemination,target,9,0.7999999999999999,785,6,False,6
restrict_dissemination,target,9,0.7999999999999999,785,7,False,6
restrict_dissemination,target,9,0.7999999999999999,785,8,True,1
restrict_dissemination,target,9,0.7999999999999999,786,0,True,1
restrict_dissemination,target,9,0.7999999999999999,786,1,True,1
restrict_dissemination,target,9,0.7999999999999999,786,2,True,1
restrict_dissemination,target,9,0.7999999999999999,786,3,True,1
restrict_dissemination,target,9,0.7999999999999999,786,4,True,5
restrict_dissemination,target,9,0.7999999999999999,786,5,True,1
restrict_dissemination,target,9,0.7999999999999999,786,6,True,1
restrict_dissemination,target,9,0.7999999999999999,786,7,False,3
restrict_dissemination,target,9,0.7999999999999999,786,8,True,12
restrict_dissemination,other,9,0.7999999999999999,787,0,True,1
restrict_dissemination,other,9,0.7999999999999999,787,1,True,1
restrict_dissemination,other,9,0.7999999999999999,787,2,True,1
restrict_dissemination,other,9,0.7999999999999999,787,3,True,6
restrict_dissemination,other,9,0.7999999999999999,787,4,True,1
restrict_dissemination,other,9,0.7999999999999999,787,5,True,1
restrict_dissemination,other,9,0.7999999999999999,787,6,True,6
restrict_dissemination,other,9,0.7999999999999999,787,7,True,1
restrict_dissemination,other,9,0.7999999999999999,787,8,True,1
restrict_dissemination,target,9,0.7999999999999999,788,0,True,1
restrict_dissemination,target,9,0.7999999999999999,788,1,True,1
restrict_dissemination,target,9,0.7999999999999999,788,2,True,4
restrict_dissemination,target,9,0.7999999999999999,788,3,True,1
restrict_dissemination,target,9,0.7999999999999999,788,4,True,1
restrict_dissemination,target,9,0.7999999999999999,788,5,True,1
restrict_dissemination,target,9,0.7999999999999999,788,6,True,1
restrict_dissemination,target,9,0.7999999999999999,788,7,True,1
restrict_dissemination,target,9,0.7999999999999999,788,8,True,1
restrict_dissemination,other,9,0.7999999999999999,789,0,True,3
restrict_dissemination,other,9,0.7999999999999999,789,1,True,1
restrict_dissemination,other,9,0.7999999999999999,789,2,True,1
restrict_dissemination,other,9,0.7999999999999999,789,3,True,3
restrict_dissemination,other,9,0.7999999999999999,789,4,True,1
restrict_dissemination,other,9,0.7999999999999999,789,5,True,5
restrict_dissemination,other,9,0.7999999999999999,789,6,True,3
restrict_dissemination,other,9,0.7999999999999999,789,7,True,1
restrict_dissemination,other,9,0.7999999999999999,789,8,True,3
restrict_dissemination,target,9,0.7999999999999999,790,0,True,1
restrict_dissemination,target,9,0.7999999999999999,790,1,False,3
restrict_dissemination,target,9,0.7999999999999999,790,2,True,30
restrict_dissemination,target,9,0.7999999999999999,790,3,False,1
restrict_dissemination,target,9,0.7999999999999999,790,4,True,1
restrict_dissemination,target,9,0.7999999999999999,790,5,False,3
restrict_dissemination,target,9,0.7999999999999999,790,6,False,4
restrict_dissemination,target,9,0.7999999999999999,790,7,True,1
restrict_dissemination,target,9,0.7999999999999999,790,8,True,41
restrict_dissemination,target,9,0.7999999999999999,791,0,True,1
restrict_dissemination,target,9,0.7999999999999999,791,1,True,6
restrict_dissemination,target,9,0.7999999999999999,791,2,False,12
restrict_dissemination,target,9,0.7999999999999999,791,3,True,1
restrict_dissemination,target,9,0.7999999999999999,791,4,True,11
restrict_dissemination,target,9,0.7999999999999999,791,5,True,11
restrict_dissemination,target,9,0.7999999999999999,791,6,True,11
restrict_dissemination,target,9,0.7999999999999999,791,7,True,3
restrict_dissemination,target,9,0.7999999999999999,791,8,True,11
restrict_dissemination,other,9,0.7999999999999999,792,0,True,1
restrict_dissemination,other,9,0.7999999999999999,792,1,True,1
restrict_dissemination,other,9,0.7999999999999999,792,2,True,3
restrict_dissemination,other,9,0.7999999999999999,792,3,True,1
restrict_dissemination,other,9,0.7999999999999999,792,4,True,3
restrict_dissemination,other,9,0.7999999999999999,792,5,True,1
restrict_dissemination,other,9,0.7999999999999999,792,6,True,1
restrict_dissemination,other,9,0.7999999999999999,792,7,True,1
restrict_dissemination,other,9,0.7999999999999999,792,8,True,1
restrict_dissemination,other,9,0.7999999999999999,793,0,True,1
restrict_dissemination,other,9,0.7999999999999999,793,1,True,1
restrict_dissemination,other,9,0.7999999999999999,793,2,True,1
restrict_dissemination,other,9,0.7999999999999999,793,3,True,1
restrict_dissemination,other,9,0.7999999999999999,793,4,True,1
restrict_dissemination,other,9,0.7999999999999999,793,5,True,1
