scenario,which_arm_restricted,num_agents,p,epsilon,sim_id,agent_id,was_correct,time_to_lock
restrict_dissemination,other,9,0.6,0.1,701,6,True,4
restrict_dissemination,other,9,0.6,0.1,701,7,True,4
restrict_dissemination,other,9,0.6,0.1,701,8,True,43
restrict_dissemination,target,9,0.6,0.1,702,0,True,1
restrict_dissemination,target,9,0.6,0.1,702,1,True,15
restrict_dissemination,target,9,0.6,0.1,702,2,True,11
restrict_dissemination,target,9,0.6,0.1,702,3,True,7
restrict_dissemination,target,9,0.6,0.1,702,4,True,1
restrict_dissemination,target,9,0.6,0.1,702,5,True,1
restrict_dissemination,target,9,0.6,0.1,702,6,True,1
restrict_dissemination,target,9,0.6,0.1,702,7,True,1
restrict_dissemination,target,9,0.6,0.1,702,8,True,71
restrict_dissemination,target,9,0.6,0.1,703,0,True,15
restrict_dissemination,target,9,0.6,0.1,703,1,False,8
restrict_dissemination,target,9,0.6,0.1,703,2,True,1
restrict_dissemination,target,9,0.6,0.1,703,3,False,95
restrict_dissemination,target,9,0.6,0.1,703,4,True,15
restrict_dissemination,target,9,0.6,0.1,703,5,True,31
restrict_dissemination,target,9,0.6,0.1,703,6,True,28
restrict_dissemination,target,9,0.6,0.1,703,7,True,16
restrict_dissemination,target,9,0.6,0.1,703,8,True,1
restrict_dissemination,other,9,0.6,0.1,704,0,True,1
restrict_dissemination,other,9,0.6,0.1,704,1,True,70
restrict_dissemination,other,9,0.6,0.1,704,2,True,1
restrict_dissemination,other,9,0.6,0.1,704,3,True,1
restrict_dissemination,other,9,0.6,0.1,704,4,True,1
restrict_dissemination,other,9,0.6,0.1,704,5,True,66
restrict_dissemination,other,9,0.6,0.1,704,6,True,1
restrict_dissemination,other,9,0.6,0.1,704,7,True,92
restrict_dissemination,other,9,0.6,0.1,704,8,True,1
restrict_dissemination,other,9,0.6,0.1,705,0,True,1
restrict_dissemination,other,9,0.6,0.1,705,1,True,48
restrict_dissemination,other,9,0.6,0.1,705,2,True,1
restrict_dissemination,other,9,0.6,0.1,705,3,True,3
restrict_dissemination,other,9,0.6,0.1,705,4,False,101
restrict_dissemination,other,9,0.6,0.1,705,5,True,1
restrict_dissemination,other,9,0.6,0.1,705,6,True,1
restrict_dissemination,other,9,0.6,0.1,705,7,True,5
restrict_dissemination,other,9,0.6,0.1,705,8,True,63
restrict_dissemination,other,9,0.6,0.1,706,0,True,1
restrict_dissemination,other,9,0.6,0.1,706,1,True,24
restrict_dissemination,other,9,0.6,0.1,706,2,True,50
restrict_dissemination,other,9,0.6,0.1,706,3,True,59
restrict_dissemination,other,9,0.6,0.1,706,4,True,49
restrict_dissemination,other,9,0.6,0.1,706,5,True,3
restrict_dissemination,other,9,0.6,0.1,706,6,True,4
restrict_dissemination,other,9,0.6,0.1,706,7,True,46
restrict_dissemination,other,9,0.6,0.1,706,8,True,77
restrict_dissemination,other,9,0.6,0.1,707,0,True,1
restrict_dissemination,other,9,0.6,0.1,707,1,True,1
restrict_dissemination,other,9,0.6,0.1,707,2,True,4
restrict_dissemination,other,9,0.6,0.1,707,3,True,1
restrict_dissemination,other,9,0.6,0.1,707,4,True,78
restrict_dissemination,other,9,0.6,0.1,707,5,True,1
restrict_dissemination,other,9,0.6,0.1,707,6,True,48
restrict_dissemination,other,9,0.6,0.1,707,7,True,81
restrict_dissemination,other,9,0.6,0.1,707,8,True,27
restrict_dissemination,target,9,0.6,0.1,708,0,True,3
restrict_dissemination,target,9,0.6,0.1,708,1,True,36
restrict_dissemination,target,9,0.6,0.1,708,2,True,8
restrict_dissemination,target,9,0.6,0.1,708,3,False,98
restrict_dissemination,target,9,0.6,0.1,708,4,False,9
restrict_dissemination,target,9,0.6,0.1,708,5,True,81
restrict_dissemination,target,9,0.6,0.1,708,6,True,53
restrict_dissemination,target,9,0.6,0.1,708,7,True,3
restrict_dissemination,target,9,0.6,0.1,708,8,True,29
restrict_dissemination,target,9,0.6,0.1,709,0,True,15
restrict_dissemination,target,9,0.6,0.1,709,1,True,14
restrict_dissemination,target,9,0.6,0.1,709,2,True,3
restrict_dissemination,target,9,0.6,0.1,709,3,False,100
restrict_dissemination,target,9,0.6,0.1,709,4,True,79
restrict_dissemination,target,9,0.6,0.1,709,5,False,88
restrict_dissemination,target,9,0.6,0.1,709,6,True,21
restrict_dissemination,target,9,0.6,0.1,709,7,False,28
restrict_dissemination,target,9,0.6,0.1,709,8,True,49
restrict_dissemination,target,9,0.6,0.1,710,0,True,5
restrict_dissemination,target,9,0.6,0.1,710,1,True,27
restrict_dissemination,target,9,0.6,0.1,710,2,True,30
restrict_dissemination,target,9,0.6,0.1,710,3,True,3
restrict_dissemination,target,9,0.6,0.1,710,4,True,16
restrict_dissemination,target,9,0.6,0.1,710,5,True,1
restrict_dissemination,target,9,0.6,0.1,710,6,False,7
restrict_dissemination,target,9,0.6,0.1,710,7,True,8
restrict_dissemination,target,9,0.6,0.1,710,8,True,1
restrict_dissemination,target,9,0.6,0.1,711,0,True,3
restrict_dissemination,target,9,0.6,0.1,711,1,True,13
restrict_dissemination,target,9,0.6,0.1,711,2,True,4
restrict_dissemination,target,9,0.6,0.1,711,3,True,1
restrict_dissemination,target,9,0.6,0.1,711,4,True,46
restrict_dissemination,target,9,0.6,0.1,711,5,True,12
restrict_dissemination,target,9,0.6,0.1,711,6,True,32
restrict_dissemination,target,9,0.6,0.1,711,7,True,95
restrict_dissemination,target,9,0.6,0.1,711,8,True,3
restrict_dissemination,target,9,0.6,0.1,712,0,True,5
restrict_dissemination,target,9,0.6,0.1,712,1,True,6
restrict_dissemination,target,9,0.6,0.1,712,2,True,41
restrict_dissemination,target,9,0.6,0.1,712,3,True,1
restrict_dissemination,target,9,0.6,0.1,712,4,False,83
restrict_dissemination,target,9,0.6,0.1,712,5,False,57
restrict_dissemination,target,9,0.6,0.1,712,6,False,7
restrict_dissemination,target,9,0.6,0.1,712,7,True,99
restrict_dissemination,target,9,0.6,0.1,712,8,False,1
restrict_dissemination,target,9,0.6,0.1,713,0,True,22
restrict_dissemination,target,9,0.6,0.1,713,1,True,18
restrict_dissemination,target,9,0.6,0.1,713,2,False,1
restrict_dissemination,target,9,0.6,0.1,713,3,True,30
restrict_dissemination,target,9,0.6,0.1,713,4,False,101
restrict_dissemination,target,9,0.6,0.1,713,5,True,13
restrict_dissemination,target,9,0.6,0.1,713,6,True,22
restrict_dissemination,target,9,0.6,0.1,713,7,True,29
restrict_dissemination,target,9,0.6,0.1,713,8,True,57
restrict_dissemination,target,9,0.6,0.1,714,0,True,9
restrict_dissemination,target,9,0.6,0.1,714,1,True,45
restrict_dissemination,target,9,0.6,0.1,714,2,True,12
restrict_dissemination,target,9,0.6,0.1,714,3,False,7
restrict_dissemination,target,9,0.6,0.1,714,4,True,3
restrict_dissemination,target,9,0.6,0.1,714,5,True,38
restrict_dissemination,target,9,0.6,0.1,714,6,True,9
restrict_dissemination,target,9,0.6,0.1,714,7,True,74
restrict_dissemination,target,9,0.6,0.1,714,8,True,69
restrict_dissemination,target,9,0.6,0.1,715,0,True,1
restrict_dissemination,target,9,0.6,0.1,715,1,True,1
restrict_dissemination,target,9,0.6,0.1,715,2,True,1
restrict_dissemination,target,9,0.6,0.1,715,3,True,1
restrict_dissemination,target,9,0.6,0.1,715,4,True,1
restrict_dissemination,target,9,0.6,0.1,715,5,True,3
restrict_dissemination,target,9,0.6,0.1,715,6,True,1
restrict_dissemination,target,9,0.6,0.1,715,7,True,1
restrict_dissemination,target,9,0.6,0.1,715,8,True,3
restrict_dissemination,other,9,0.6,0.1,716,0,True,16
restrict_dissemination,other,9,0.6,0.1,716,1,True,15
restrict_dissemination,other,9,0.6,0.1,716,2,True,41
restrict_dissemination,other,9,0.6,0.1,716,3,True,79
restrict_dissemination,other,9,0.6,0.1,716,4,True,1
restrict_dissemination,other,9,0.6,0.1,716,5,True,1
restrict_dissemination,other,9,0.6,0.1,716,6,True,53
restrict_dissemination,other,9,0.6,0.1,716,7,True,42
restrict_dissemination,other,9,0.6,0.1,716,8,True,1
restrict_dissemination,target,9,0.6,0.1,717,0,True,1
restrict_dissemination,target,9,0.6,0.1,717,1,True,1
restrict_dissemination,target,9,0.6,0.1,717,2,False,61
restrict_dissemination,target,9,0.6,0.1,717,3,True,11
restrict_dissemination,target,9,0.6,0.1,717,4,False,49
restrict_dissemination,target,9,0.6,0.1,717,5,True,11
restrict_dissemination,target,9,0.6,0.1,717,6,True,16
restrict_dissemination,target,9,0.6,0.1,717,7,True,1
restrict_dissemination,target,9,0.6,0.1,717,8,True,1
restrict_dissemination,other,9,0.6,0.1,718,0,True,1
restrict_dissemination,other,9,0.6,0.1,718,1,False,79
restrict_dissemination,other,9,0.6,0.1,718,2,True,1
restrict_dissemination,other,9,0.6,0.1,718,3,True,3
restrict_dissemination,other,9,0.6,0.1,718,4,True,1
restrict_dissemination,other,9,0.6,0.1,718,5,True,13
restrict_dissemination,other,9,0.6,0.1,718,6,True,47
restrict_dissemination,other,9,0.6,0.1,718,7,True,18
restrict_dissemination,other,9,0.6,0.1,718,8,True,42
restrict_dissemination,target,9,0.6,0.1,719,0,True,19
restrict_dissemination,target,9,0.6,0.1,719,1,True,47
restrict_dissemination,target,9,0.6,0.1,719,2,False,81
restrict_dissemination,target,9,0.6,0.1,719,3,False,96
restrict_dissemination,target,9,0.6,0.1,719,4,True,1
restrict_dissemination,target,9,0.6,0.1,719,5,True,100
restrict_dissemination,target,9,0.6,0.1,719,6,True,59
restrict_dissemination,target,9,0.6,0.1,719,7,False,58
restrict_dissemination,target,9,0.6,0.1,719,8,False,1
restrict_dissemination,target,9,0.6,0.1,720,0,True,1
restrict_dissemination,target,9,0.6,0.1,720,1,False,13
restrict_dissemination,target,9,0.6,0.1,720,2,True,6
restrict_dissemination,target,9,0.6,0.1,720,3,True,54
restrict_dissemination,target,9,0.6,0.1,720,4,True,57
restrict_dissemination,target,9,0.6,0.1,720,5,False,70
restrict_dissemination,target,9,0.6,0.1,720,6,True,38
restrict_dissemination,target,9,0.6,0.1,720,7,True,6
restrict_dissemination,target,9,0.6,0.1,720,8,True,4
restrict_dissemination,target,9,0.6,0.1,721,0,True,9
restrict_dissemination,target,9,0.6,0.1,721,1,True,30
restrict_dissemination,target,9,0.6,0.1,721,2,True,15
restrict_dissemination,target,9,0.6,0.1,721,3,True,64
restrict_dissemination,target,9,0.6,0.1,721,4,True,70
restrict_dissemination,target,9,0.6,0.1,721,5,True,86
restrict_dissemination,target,9,0.6,0.1,721,6,True,6
restrict_dissemination,target,9,0.6,0.1,721,7,True,6
restrict_dissemination,target,9,0.6,0.1,721,8,False,45
restrict_dissemination,target,9,0.6,0.1,722,0,True,40
restrict_dissemination,target,9,0.6,0.1,722,1,True,40
restrict_dissemination,target,9,0.6,0.1,722,2,True,1
restrict_dissemination,target,9,0.6,0.1,722,3,True,1
restrict_dissemination,target,9,0.6,0.1,722,4,True,87
restrict_dissemination,target,9,0.6,0.1,722,5,True,40
restrict_dissemination,target,9,0.6,0.1,722,6,True,70
restrict_dissemination,target,9,0.6,0.1,722,7,True,39
restrict_dissemination,target,9,0.6,0.1,722,8,True,61
restrict_dissemination,other,9,0.6,0.1,723,0,True,1
restrict_dissemination,other,9,0.6,0.1,723,1,True,42
restrict_dissemination,other,9,0.6,0.1,723,2,True,1
restrict_dissemination,other,9,0.6,0.1,723,3,True,1
restrict_dissemination,other,9,0.6,0.1,723,4,True,26
restrict_dissemination,other,9,0.6,0.1,723,5,True,77
restrict_dissemination,other,9,0.6,0.1,723,6,True,1
restrict_dissemination,other,9,0.6,0.1,723,7,True,71
restrict_dissemination,other,9,0.6,0.1,723,8,True,1
restrict_dissemination,target,9,0.6,0.1,724,0,True,31
