scenario,network_structure,arm_restricted,num_agents_restricted,prior_ps[0],prior_ps[1],p_increment[0],p_increment[1],max_ps[0],max_ps[1],avg_final_ps[0],avg_final_ps[1],num_agents,n_steps,n_success,n_runs,avg_time_to_converge
restrict_dissemination,star,random,N/A,0.6200000000000001,0.6200000000000001,0.01,0.01,0.8,0.95,0.7262111111111068,0.8062811111111177,9,100,599,1000,52.197
restrict_dissemination,star,other,N/A,0.6200000000000001,0.6200000000000001,0.01,0.01,0.8,0.95,0.6578277777777773,0.9350500000000153,9,100,954,1000,57.5
restrict_dissemination,star,target,N/A,0.6200000000000001,0.6200000000000001,0.01,0.01,0.8,0.95,0.7910599999999899,0.6777622222222243,9,100,259,1000,49.263
baseline,complete,N/A,N/A,0.6400000000000001,0.6400000000000001,0.01,0.01,0.8,0.95,0.7364799999999936,0.8069200000000023,9,100,489,1000,0.599
restrict_dissemination,star,random,N/A,0.6400000000000001,0.6400000000000001,0.01,0.01,0.8,0.95,0.7300033333333287,0.8218677777777834,9,100,638,1000,52.388
restrict_dissemination,star,other,N/A,0.6400000000000001,0.6400000000000001,0.01,0.01,0.8,0.95,0.6743955555555561,0.9348200000000146,9,100,950,1000,54.708
restrict_dissemination,star,target,N/A,0.6400000000000001,0.6400000000000001,0.01,0.01,0.8,0.95,0.7940999999999891,0.6922311111111106,9,100,285,1000,48.202
baseline,complete,N/A,N/A,0.66,0.66,0.01,0.01,0.8,0.95,0.7483799999999946,0.8156700000000038,9,100,480,1000,0.619
restrict_dissemination,star,random,N/A,0.66,0.66,0.01,0.01,0.8,0.95,0.7436388888888827,0.8198622222222274,9,100,624,1000,50.111
restrict_dissemination,star,other,N/A,0.66,0.66,0.01,0.01,0.8,0.95,0.6897133333333335,0.9379800000000151,9,100,958,1000,57.609
restrict_dissemination,star,target,N/A,0.66,0.66,0.01,0.01,0.8,0.95,0.7949899999999892,0.7131355555555555,9,100,332,1000,46.231
baseline,complete,N/A,N/A,0.68,0.68,0.01,0.01,0.8,0.95,0.7547400000000002,0.8360700000000112,9,100,525,1000,0.741
restrict_dissemination,star,random,N/A,0.68,0.68,0.01,0.01,0.8,0.95,0.7501122222222177,0.8356888888888943,9,100,647,1000,46.437
restrict_dissemination,star,other,N/A,0.68,0.68,0.01,0.01,0.8,0.95,0.7071411111111101,0.9405400000000159,9,100,964,1000,56.944
restrict_dissemination,star,target,N/A,0.68,0.68,0.01,0.01,0.8,0.95,0.7952699999999892,0.7304355555555542,9,100,367,1000,43.852
baseline,complete,N/A,N/A,0.7000000000000001,0.7000000000000001,0.01,0.01,0.8,0.95,0.7645499999999991,0.8452700000000104,9,100,520,1000,0.609
restrict_dissemination,star,random,N/A,0.7000000000000001,0.7000000000000001,0.01,0.01,0.8,0.95,0.7579166666666616,0.8491377777777857,9,100,681,1000,48.425
restrict_dissemination,star,other,N/A,0.7000000000000001,0.7000000000000001,0.01,0.01,0.8,0.95,0.7224911111111113,0.9420000000000164,9,100,967,1000,54.363
restrict_dissemination,star,target,N/A,0.7000000000000001,0.7000000000000001,0.01,0.01,0.8,0.95,0.7963099999999893,0.7468788888888885,9,100,397,1000,43.475
baseline,complete,N/A,N/A,0.7200000000000001,0.7200000000000001,0.01,0.01,0.8,0.95,0.7739499999999967,0.8562200000000094,9,100,528,1000,0.622
restrict_dissemination,star,random,N/A,0.7200000000000001,0.7200000000000001,0.01,0.01,0.8,0.95,0.7685744444444397,0.8530533333333395,9,100,692,1000,49.018
restrict_dissemination,star,other,N/A,0.7200000000000001,0.7200000000000001,0.01,0.01,0.8,0.95,0.7401288888888867,0.9415400000000164,9,100,962,1000,53.251
restrict_dissemination,star,target,N/A,0.7200000000000001,0.7200000000000001,0.01,0.01,0.8,0.95,0.7968599999999899,0.7649099999999991,9,100,426,1000,40.416
baseline,complete,N/A,N/A,0.7400000000000001,0.7400000000000001,0.01,0.01,0.8,0.95,0.7841699999999912,0.8687000000000048,9,100,539,1000,1.011
restrict_dissemination,star,random,N/A,0.7400000000000001,0.7400000000000001,0.01,0.01,0.8,0.95,0.7777733333333288,0.8584800000000063,9,100,684,1000,46.326
restrict_dissemination,star,other,N/A,0.7400000000000001,0.7400000000000001,0.01,0.01,0.8,0.95,0.7561799999999999,0.942750000000016,9,100,964,1000,52.9
restrict_dissemination,star,target,N/A,0.7400000000000001,0.7400000000000001,0.01,0.01,0.8,0.95,0.7983499999999892,0.7801288888888902,9,100,435,1000,43.239
baseline,complete,N/A,N/A,0.7600000000000001,0.7600000000000001,0.01,0.01,0.8,0.95,0.7924099999999885,0.876890000000003,9,100,543,1000,0.912
restrict_dissemination,star,random,N/A,0.7600000000000001,0.7600000000000001,0.01,0.01,0.8,0.95,0.7853477777777729,0.8708133333333411,9,100,712,1000,47.051
restrict_dissemination,star,other,N/A,0.7600000000000001,0.7600000000000001,0.01,0.01,0.8,0.95,0.7720899999999999,0.9439800000000155,9,100,967,1000,52.01
restrict_dissemination,star,target,N/A,0.7600000000000001,0.7600000000000001,0.01,0.01,0.8,0.95,0.7991899999999886,0.7950700000000017,9,100,448,1000,38.158
baseline,complete,N/A,N/A,0.7800000000000001,0.7800000000000001,0.01,0.01,0.8,0.95,0.798649999999989,0.8903200000000046,9,100,565,1000,0.795
restrict_dissemination,star,random,N/A,0.7800000000000001,0.7800000000000001,0.01,0.01,0.8,0.95,0.793635555555552,0.878563333333341,9,100,731,1000,44.674
restrict_dissemination,star,other,N/A,0.7800000000000001,0.7800000000000001,0.01,0.01,0.8,0.95,0.7878833333333358,0.946140000000016,9,100,976,1000,51.319
restrict_dissemination,star,target,N/A,0.7800000000000001,0.7800000000000001,0.01,0.01,0.8,0.95,0.7996799999999887,0.8127044444444464,9,100,478,1000,38.946
