network_structure,ps[0],ps[1],num_agents,default,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
cycle,0.5,0.6,10,N/A,6390,1000,1.0,10.0,38339263.808
cycle,0.5,0.6,10,N/A,6400,1000,1.0,10.0,38399265.416
cycle,0.5,0.6,10,N/A,6410,1000,1.0,10.0,38459265.567
cycle,0.5,0.6,10,N/A,6420,1000,1.0,10.0,38519257.112
cycle,0.5,0.6,10,N/A,6430,1000,1.0,10.0,38579253.153
cycle,0.5,0.6,10,N/A,6440,1000,1.0,10.0,38639258.568
cycle,0.5,0.6,10,N/A,6450,1000,1.0,10.0,38699260.805
cycle,0.5,0.6,10,N/A,6460,1000,1.0,10.0,38759256.978
cycle,0.5,0.6,10,N/A,6470,1000,1.0,10.0,38819253.91
cycle,0.5,0.6,10,N/A,6480,1000,1.0,10.0,38879252.729
cycle,0.5,0.6,10,N/A,6490,1000,1.0,10.0,38939249.61
cycle,0.5,0.6,10,N/A,6500,1000,1.0,10.0,38999250.928
cycle,0.5,0.6,10,N/A,6510,1000,1.0,10.0,39059246.492
cycle,0.5,0.6,10,N/A,6520,1000,1.0,10.0,39119242.976
cycle,0.5,0.6,10,N/A,6530,1000,1.0,10.0,39179243.836
cycle,0.5,0.6,10,N/A,6540,1000,1.0,10.0,39239239.904
cycle,0.5,0.6,10,N/A,6550,1000,1.0,10.0,39299235.512
cycle,0.5,0.6,10,N/A,6560,1000,1.0,10.0,39359235.537
cycle,0.5,0.6,10,N/A,6570,1000,1.0,10.0,39419232.628
cycle,0.5,0.6,10,N/A,6580,1000,1.0,10.0,39479242.917
cycle,0.5,0.6,10,N/A,6590,1000,1.0,10.0,39539243.391
cycle,0.5,0.6,10,N/A,6600,1000,1.0,10.0,39599246.408
cycle,0.5,0.6,10,N/A,6610,1000,1.0,10.0,39659240.417
cycle,0.5,0.6,10,N/A,6620,1000,1.0,10.0,39719236.741
cycle,0.5,0.6,10,N/A,6630,1000,1.0,10.0,39779241.728
cycle,0.5,0.6,10,N/A,6640,1000,1.0,10.0,39839234.028
cycle,0.5,0.6,10,N/A,6650,1000,1.0,10.0,39899231.594
cycle,0.5,0.6,10,N/A,6660,1000,1.0,10.0,39959233.77
cycle,0.5,0.6,10,N/A,6670,1000,1.0,10.0,40019232.528
cycle,0.5,0.6,10,N/A,6680,1000,1.0,10.0,40079236.163
cycle,0.5,0.6,10,N/A,6690,1000,1.0,10.0,40139231.749
cycle,0.5,0.6,10,N/A,6700,1000,1.0,10.0,40199236.71
cycle,0.5,0.6,10,N/A,6710,1000,1.0,10.0,40259230.699
cycle,0.5,0.6,10,N/A,6720,1000,1.0,10.0,40319224.527
cycle,0.5,0.6,10,N/A,6730,1000,1.0,10.0,40379225.384
cycle,0.5,0.6,10,N/A,6740,1000,1.0,10.0,40439229.399
cycle,0.5,0.6,10,N/A,6750,1000,1.0,10.0,40499231.432
cycle,0.5,0.6,10,N/A,6760,1000,1.0,10.0,40559220.896
cycle,0.5,0.6,10,N/A,6770,1000,1.0,10.0,40619217.292
cycle,0.5,0.6,10,N/A,6780,1000,1.0,10.0,40679213.071
cycle,0.5,0.6,10,N/A,6790,1000,1.0,10.0,40739215.66
cycle,0.5,0.6,10,N/A,6800,1000,1.0,10.0,40799209.774
cycle,0.5,0.6,10,N/A,6810,1000,1.0,10.0,40859202.696
cycle,0.5,0.6,10,N/A,6820,1000,1.0,10.0,40919209.519
cycle,0.5,0.6,10,N/A,6830,1000,1.0,10.0,40979203.45
cycle,0.5,0.6,10,N/A,6840,1000,1.0,10.0,41039202.439
cycle,0.5,0.6,10,N/A,6850,1000,1.0,10.0,41099195.323
cycle,0.5,0.6,10,N/A,6860,1000,1.0,10.0,41159191.773
cycle,0.5,0.6,10,N/A,6870,1000,1.0,10.0,41219188.448
cycle,0.5,0.6,10,N/A,6880,1000,1.0,10.0,41279185.446
cycle,0.5,0.6,10,N/A,6890,1000,1.0,10.0,41339187.098
cycle,0.5,0.6,10,N/A,6900,1000,1.0,10.0,41399186.107
cycle,0.5,0.6,10,N/A,6910,1000,1.0,10.0,41459184.27
cycle,0.5,0.6,10,N/A,6920,1000,1.0,10.0,41519184.508
cycle,0.5,0.6,10,N/A,6930,1000,1.0,10.0,41579197.581
cycle,0.5,0.6,10,N/A,6940,1000,1.0,10.0,41639199.364
cycle,0.5,0.6,10,N/A,6950,1000,1.0,10.0,41699198.741
cycle,0.5,0.6,10,N/A,6960,1000,1.0,10.0,41759203.298
cycle,0.5,0.6,10,N/A,6970,1000,1.0,10.0,41819198.77
cycle,0.5,0.6,10,N/A,6980,1000,1.0,10.0,41879200.318
cycle,0.5,0.6,10,N/A,6990,1000,1.0,10.0,41939198.738
cycle,0.5,0.6,10,N/A,7000,1000,1.0,10.0,41999202.155
cycle,0.5,0.6,10,N/A,7010,1000,1.0,10.0,42059207.692
cycle,0.5,0.6,10,N/A,7020,1000,1.0,10.0,42119207.348
cycle,0.5,0.6,10,N/A,7030,1000,1.0,10.0,42179205.829
cycle,0.5,0.6,10,N/A,7040,1000,1.0,10.0,42239202.701
cycle,0.5,0.6,10,N/A,7050,1000,1.0,10.0,42299211.885
cycle,0.5,0.6,10,N/A,7060,1000,1.0,10.0,42359201.938
cycle,0.5,0.6,10,N/A,7070,1000,1.0,10.0,42419199.324
cycle,0.5,0.6,10,N/A,7080,1000,1.0,10.0,42479193.426
cycle,0.5,0.6,10,N/A,7090,1000,1.0,10.0,42539199.866
cycle,0.5,0.6,10,N/A,7100,1000,1.0,10.0,42599199.937
cycle,0.5,0.6,10,N/A,7110,1000,1.0,10.0,42659203.774
cycle,0.5,0.6,10,N/A,7120,1000,1.0,10.0,42719197.306
cycle,0.5,0.6,10,N/A,7130,1000,1.0,10.0,42779195.307
cycle,0.5,0.6,10,N/A,7140,1000,1.0,10.0,42839192.913
cycle,0.5,0.6,10,N/A,7150,1000,1.0,10.0,42899194.792
cycle,0.5,0.6,10,N/A,7160,1000,1.0,10.0,42959195.423
cycle,0.5,0.6,10,N/A,7170,1000,1.0,10.0,43019193.986
cycle,0.5,0.6,10,N/A,7180,1000,1.0,10.0,43079190.694
cycle,0.5,0.6,10,N/A,7190,1000,1.0,10.0,43139189.392
cycle,0.5,0.6,10,N/A,7200,1000,1.0,10.0,43199189.145
cycle,0.5,0.6,10,N/A,7210,1000,1.0,10.0,43259185.265
cycle,0.5,0.6,10,N/A,7220,1000,1.0,10.0,43319183.329
cycle,0.5,0.6,10,N/A,7230,1000,1.0,10.0,43379183.918
cycle,0.5,0.6,10,N/A,7240,1000,1.0,10.0,43439181.981
cycle,0.5,0.6,10,N/A,7250,1000,1.0,10.0,43499192.688
cycle,0.5,0.6,10,N/A,7260,1000,1.0,10.0,43559188.169
cycle,0.5,0.6,10,N/A,7270,1000,1.0,10.0,43619193.405
cycle,0.5,0.6,10,N/A,7280,1000,1.0,10.0,43679181.523
cycle,0.5,0.6,10,N/A,7290,1000,1.0,10.0,43739184.763
cycle,0.5,0.6,10,N/A,7300,1000,1.0,10.0,43799182.136
cycle,0.5,0.6,10,N/A,7310,1000,1.0,10.0,43859176.068
cycle,0.5,0.6,10,N/A,7320,1000,1.0,10.0,43919179.084
cycle,0.5,0.6,10,N/A,7330,1000,1.0,10.0,43979179.203
cycle,0.5,0.6,10,N/A,7340,1000,1.0,10.0,44039187.023
cycle,0.5,0.6,10,N/A,7350,1000,1.0,10.0,44099184.199
cycle,0.5,0.6,10,N/A,7360,1000,1.0,10.0,44159183.674
cycle,0.5,0.6,10,N/A,7370,1000,1.0,10.0,44219193.767
cycle,0.5,0.6,10,N/A,7380,1000,1.0,10.0,44279199.609
cycle,0.5,0.6,10,N/A,7390,1000,1.0,10.0,44339201.484
cycle,0.5,0.6,10,N/A,7400,1000,1.0,10.0,44399197.425
cycle,0.5,0.6,10,N/A,7410,1000,1.0,10.0,44459196.63
cycle,0.5,0.6,10,N/A,7420,1000,1.0,10.0,44519200.058
cycle,0.5,0.6,10,N/A,7430,1000,1.0,10.0,44579200.247
cycle,0.5,0.6,10,N/A,7440,1000,1.0,10.0,44639201.755
cycle,0.5,0.6,10,N/A,7450,1000,1.0,10.0,44699198.996
cycle,0.5,0.6,10,N/A,7460,1000,1.0,10.0,44759194.497
cycle,0.5,0.6,10,N/A,7470,1000,1.0,10.0,44819193.289
cycle,0.5,0.6,10,N/A,7480,1000,1.0,10.0,44879186.858
cycle,0.5,0.6,10,N/A,7490,1000,1.0,10.0,44939184.115
cycle,0.5,0.6,10,N/A,7500,1000,1.0,10.0,44999176.977
cycle,0.5,0.6,10,N/A,7510,1000,1.0,10.0,45059176.784
cycle,0.5,0.6,10,N/A,7520,1000,1.0,10.0,45119187.358
cycle,0.5,0.6,10,N/A,7530,1000,1.0,10.0,45179190.208
cycle,0.5,0.6,10,N/A,7540,1000,1.0,10.0,45239190.947
cycle,0.5,0.6,10,N/A,7550,1000,1.0,10.0,45299190.321
cycle,0.5,0.6,10,N/A,7560,1000,1.0,10.0,45359191.291
cycle,0.5,0.6,10,N/A,7570,1000,1.0,10.0,45419187.277
cycle,0.5,0.6,10,N/A,7580,1000,1.0,10.0,45479185.972
cycle,0.5,0.6,10,N/A,7590,1000,1.0,10.0,45539183.447
cycle,0.5,0.6,10,N/A,7600,1000,1.0,10.0,45599174.492
cycle,0.5,0.6,10,N/A,7610,1000,1.0,10.0,45659173.838
cycle,0.5,0.6,10,N/A,7620,1000,1.0,10.0,45719169.123
cycle,0.5,0.6,10,N/A,7630,1000,1.0,10.0,45779176.123
cycle,0.5,0.6,10,N/A,7640,1000,1.0,10.0,45839172.4
cycle,0.5,0.6,10,N/A,7650,1000,1.0,10.0,45899171.012
cycle,0.5,0.6,10,N/A,7660,1000,1.0,10.0,45959171.687
cycle,0.5,0.6,10,N/A,7670,1000,1.0,10.0,46019172.177
cycle,0.5,0.6,10,N/A,7680,1000,1.0,10.0,46079169.303
cycle,0.5,0.6,10,N/A,7690,1000,1.0,10.0,46139159.836
cycle,0.5,0.6,10,N/A,7700,1000,1.0,10.0,46199160.466
cycle,0.5,0.6,10,N/A,7710,1000,1.0,10.0,46259158.06
cycle,0.5,0.6,10,N/A,7720,1000,1.0,10.0,46319150.087
cycle,0.5,0.6,10,N/A,7730,1000,1.0,10.0,46379144.814
cycle,0.5,0.6,10,N/A,7740,1000,1.0,10.0,46439140.082
cycle,0.5,0.6,10,N/A,7750,1000,1.0,10.0,46499142.734
cycle,0.5,0.6,10,N/A,7760,1000,1.0,10.0,46559152.636
cycle,0.5,0.6,10,N/A,7770,1000,1.0,10.0,46619145.111
cycle,0.5,0.6,10,N/A,7780,1000,1.0,10.0,46679153.702
cycle,0.5,0.6,10,N/A,7790,1000,1.0,10.0,46739157.207
cycle,0.5,0.6,10,N/A,7800,1000,1.0,10.0,46799158.676
cycle,0.5,0.6,10,N/A,7810,1000,1.0,10.0,46859157.702
cycle,0.5,0.6,10,N/A,7820,1000,1.0,10.0,46919150.355
cycle,0.5,0.6,10,N/A,7830,1000,1.0,10.0,46979149.825
cycle,0.5,0.6,10,N/A,7840,1000,1.0,10.0,47039158.013
cycle,0.5,0.6,10,N/A,7850,1000,1.0,10.0,47099156.467
cycle,0.5,0.6,10,N/A,7860,1000,1.0,10.0,47159158.147
cycle,0.5,0.6,10,N/A,7870,1000,1.0,10.0,47219145.755
cycle,0.5,0.6,10,N/A,7880,1000,1.0,10.0,47279143.557
cycle,0.5,0.6,10,N/A,7890,1000,1.0,10.0,47339143.528
cycle,0.5,0.6,10,N/A,7900,1000,1.0,10.0,47399146.499
cycle,0.5,0.6,10,N/A,7910,1000,1.0,10.0,47459141.508
cycle,0.5,0.6,10,N/A,7920,1000,1.0,10.0,47519143.639
cycle,0.5,0.6,10,N/A,7930,1000,1.0,10.0,47579146.419
cycle,0.5,0.6,10,N/A,7940,1000,1.0,10.0,47639149.7
cycle,0.5,0.6,10,N/A,7950,1000,1.0,10.0,47699148.994
cycle,0.5,0.6,10,N/A,7960,1000,1.0,10.0,47759150.731
cycle,0.5,0.6,10,N/A,7970,1000,1.0,10.0,47819153.017
cycle,0.5,0.6,10,N/A,7980,1000,1.0,10.0,47879152.183
cycle,0.5,0.6,10,N/A,7990,1000,1.0,10.0,47939156.131
cycle,0.5,0.6,10,N/A,8000,1000,1.0,10.0,47999153.173
cycle,0.5,0.6,10,N/A,8010,1000,1.0,10.0,48059159.653
cycle,0.5,0.6,10,N/A,8020,1000,1.0,10.0,48119159.346
cycle,0.5,0.6,10,N/A,8030,1000,1.0,10.0,48179161.677
cycle,0.5,0.6,10,N/A,8040,1000,1.0,10.0,48239164.069
cycle,0.5,0.6,10,N/A,8050,1000,1.0,10.0,48299158.25
cycle,0.5,0.6,10,N/A,8060,1000,1.0,10.0,48359147.478
cycle,0.5,0.6,10,N/A,8070,1000,1.0,10.0,48419152.233
cycle,0.5,0.6,10,N/A,8080,1000,1.0,10.0,48479149.689
cycle,0.5,0.6,10,N/A,8090,1000,1.0,10.0,48539143.854
cycle,0.5,0.6,10,N/A,8100,1000,1.0,10.0,48599144.068
cycle,0.5,0.6,10,N/A,8110,1000,1.0,10.0,48659143.474
cycle,0.5,0.6,10,N/A,8120,1000,1.0,10.0,48719148.9
cycle,0.5,0.6,10,N/A,8130,1000,1.0,10.0,48779143.664
cycle,0.5,0.6,10,N/A,8140,1000,1.0,10.0,48839138.926
cycle,0.5,0.6,10,N/A,8150,1000,1.0,10.0,48899141.701
cycle,0.5,0.6,10,N/A,8160,1000,1.0,10.0,48959142.095
cycle,0.5,0.6,10,N/A,8170,1000,1.0,10.0,49019139.098
cycle,0.5,0.6,10,N/A,8180,1000,1.0,10.0,49079139.644
cycle,0.5,0.6,10,N/A,8190,1000,1.0,10.0,49139139.45
cycle,0.5,0.6,10,N/A,8200,1000,1.0,10.0,49199143.236
cycle,0.5,0.6,10,N/A,8210,1000,1.0,10.0,49259148.778
cycle,0.5,0.6,10,N/A,8220,1000,1.0,10.0,49319149.968
cycle,0.5,0.6,10,N/A,8230,1000,1.0,10.0,49379160.489
cycle,0.5,0.6,10,N/A,8240,1000,1.0,10.0,49439159.577
cycle,0.5,0.6,10,N/A,8250,1000,1.0,10.0,49499159.88
cycle,0.5,0.6,10,N/A,8260,1000,1.0,10.0,49559155.374
cycle,0.5,0.6,10,N/A,8270,1000,1.0,10.0,49619153.311
cycle,0.5,0.6,10,N/A,8280,1000,1.0,10.0,49679160.603
cycle,0.5,0.6,10,N/A,8290,1000,1.0,10.0,49739158.584
cycle,0.5,0.6,10,N/A,8300,1000,1.0,10.0,49799157.147
cycle,0.5,0.6,10,N/A,8310,1000,1.0,10.0,49859153.179
cycle,0.5,0.6,10,N/A,8320,1000,1.0,10.0,49919147.379
cycle,0.5,0.6,10,N/A,8330,1000,1.0,10.0,49979148.594
cycle,0.5,0.6,10,N/A,8340,1000,1.0,10.0,50039145.812
cycle,0.5,0.6,10,N/A,8350,1000,1.0,10.0,50099157.202
cycle,0.5,0.6,10,N/A,8360,1000,1.0,10.0,50159153.024
cycle,0.5,0.6,10,N/A,8370,1000,1.0,10.0,50219154.183
cycle,0.5,0.6,10,N/A,8380,1000,1.0,10.0,50279154.462
cycle,0.5,0.6,10,N/A,8390,1000,1.0,10.0,50339155.844
cycle,0.5,0.6,10,N/A,8400,1000,1.0,10.0,50399150.536
cycle,0.5,0.6,10,N/A,8410,1000,1.0,10.0,50459151.094
cycle,0.5,0.6,10,N/A,8420,1000,1.0,10.0,50519152.482
cycle,0.5,0.6,10,N/A,8430,1000,1.0,10.0,50579150.201
cycle,0.5,0.6,10,N/A,8440,1000,1.0,10.0,50639145.492
cycle,0.5,0.6,10,N/A,8450,1000,1.0,10.0,50699137.662
cycle,0.5,0.6,10,N/A,8460,1000,1.0,10.0,50759140.685
cycle,0.5,0.6,10,N/A,8470,1000,1.0,10.0,50819145.137
cycle,0.5,0.6,10,N/A,8480,1000,1.0,10.0,50879153.35
cycle,0.5,0.6,10,N/A,8490,1000,1.0,10.0,50939160.468
cycle,0.5,0.6,10,N/A,8500,1000,1.0,10.0,50999155.564
cycle,0.5,0.6,10,N/A,8510,1000,1.0,10.0,51059166.203
cycle,0.5,0.6,10,N/A,8520,1000,1.0,10.0,51119161.067
cycle,0.5,0.6,10,N/A,8530,1000,1.0,10.0,51179166.513
cycle,0.5,0.6,10,N/A,8540,1000,1.0,10.0,51239172.343
cycle,0.5,0.6,10,N/A,8550,1000,1.0,10.0,51299161.97
cycle,0.5,0.6,10,N/A,8560,1000,1.0,10.0,51359166.796
cycle,0.5,0.6,10,N/A,8570,1000,1.0,10.0,51419171.158
cycle,0.5,0.6,10,N/A,8580,1000,1.0,10.0,51479170.986
cycle,0.5,0.6,10,N/A,8590,1000,1.0,10.0,51539175.727
cycle,0.5,0.6,10,N/A,8600,1000,1.0,10.0,51599172.432
cycle,0.5,0.6,10,N/A,8610,1000,1.0,10.0,51659177.338
cycle,0.5,0.6,10,N/A,8620,1000,1.0,10.0,51719170.247
cycle,0.5,0.6,10,N/A,8630,1000,1.0,10.0,51779160.055
cycle,0.5,0.6,10,N/A,8640,1000,1.0,10.0,51839149.293
cycle,0.5,0.6,10,N/A,8650,1000,1.0,10.0,51899153.85
cycle,0.5,0.6,10,N/A,8660,1000,1.0,10.0,51959153.624
cycle,0.5,0.6,10,N/A,8670,1000,1.0,10.0,52019157.931
cycle,0.5,0.6,10,N/A,8680,1000,1.0,10.0,52079159.656
cycle,0.5,0.6,10,N/A,8690,1000,1.0,10.0,52139164.782
cycle,0.5,0.6,10,N/A,8700,1000,1.0,10.0,52199171.18
cycle,0.5,0.6,10,N/A,8710,1000,1.0,10.0,52259177.134
cycle,0.5,0.6,10,N/A,8720,1000,1.0,10.0,52319174.055
cycle,0.5,0.6,10,N/A,8730,1000,1.0,10.0,52379179.735
cycle,0.5,0.6,10,N/A,8740,1000,1.0,10.0,52439178.952
cycle,0.5,0.6,10,N/A,8750,1000,1.0,10.0,52499181.99
cycle,0.5,0.6,10,N/A,8760,1000,1.0,10.0,52559182.572
cycle,0.5,0.6,10,N/A,8770,1000,1.0,10.0,52619187.346
cycle,0.5,0.6,10,N/A,8780,1000,1.0,10.0,52679188.483
cycle,0.5,0.6,10,N/A,8790,1000,1.0,10.0,52739190.552
cycle,0.5,0.6,10,N/A,8800,1000,1.0,10.0,52799192.527
cycle,0.5,0.6,10,N/A,8810,1000,1.0,10.0,52859183.747
cycle,0.5,0.6,10,N/A,8820,1000,1.0,10.0,52919183.016
cycle,0.5,0.6,10,N/A,8830,1000,1.0,10.0,52979176.685
cycle,0.5,0.6,10,N/A,8840,1000,1.0,10.0,53039172.856
cycle,0.5,0.6,10,N/A,8850,1000,1.0,10.0,53099176.546
cycle,0.5,0.6,10,N/A,8860,1000,1.0,10.0,53159188.131
cycle,0.5,0.6,10,N/A,8870,1000,1.0,10.0,53219178.671
cycle,0.5,0.6,10,N/A,8880,1000,1.0,10.0,53279177.492
cycle,0.5,0.6,10,N/A,8890,1000,1.0,10.0,53339175.371
cycle,0.5,0.6,10,N/A,8900,1000,1.0,10.0,53399167.989
cycle,0.5,0.6,10,N/A,8910,1000,1.0,10.0,53459163.259
cycle,0.5,0.6,10,N/A,8920,1000,1.0,10.0,53519163.322
cycle,0.5,0.6,10,N/A,8930,1000,1.0,10.0,53579156.922
cycle,0.5,0.6,10,N/A,8940,1000,1.0,10.0,53639148.272
cycle,0.5,0.6,10,N/A,8950,1000,1.0,10.0,53699141.606
cycle,0.5,0.6,10,N/A,8960,1000,1.0,10.0,53759137.457
cycle,0.5,0.6,10,N/A,8970,1000,1.0,10.0,53819140.983
cycle,0.5,0.6,10,N/A,8980,1000,1.0,10.0,53879150.503
cycle,0.5,0.6,10,N/A,8990,1000,1.0,10.0,53939153.162
cycle,0.5,0.6,10,N/A,9000,1000,1.0,10.0,53999148.642
cycle,0.5,0.6,10,N/A,9010,1000,1.0,10.0,54059155.594
cycle,0.5,0.6,10,N/A,9020,1000,1.0,10.0,54119160.295
cycle,0.5,0.6,10,N/A,9030,1000,1.0,10.0,54179168.431
cycle,0.5,0.6,10,N/A,9040,1000,1.0,10.0,54239172.31
cycle,0.5,0.6,10,N/A,9050,1000,1.0,10.0,54299177.339
cycle,0.5,0.6,10,N/A,9060,1000,1.0,10.0,54359178.998
cycle,0.5,0.6,10,N/A,9070,1000,1.0,10.0,54419178.615
cycle,0.5,0.6,10,N/A,9080,1000,1.0,10.0,54479179.646
cycle,0.5,0.6,10,N/A,9090,1000,1.0,10.0,54539181.397
cycle,0.5,0.6,10,N/A,9100,1000,1.0,10.0,54599178.87
cycle,0.5,0.6,10,N/A,9110,1000,1.0,10.0,54659187.493
cycle,0.5,0.6,10,N/A,9120,1000,1.0,10.0,54719186.219
cycle,0.5,0.6,10,N/A,9130,1000,1.0,10.0,54779191.362
cycle,0.5,0.6,10,N/A,9140,1000,1.0,10.0,54839195.824
cycle,0.5,0.6,10,N/A,9150,1000,1.0,10.0,54899205.085
cycle,0.5,0.6,10,N/A,9160,1000,1.0,10.0,54959207.007
cycle,0.5,0.6,10,N/A,9170,1000,1.0,10.0,55019210.422
cycle,0.5,0.6,10,N/A,9180,1000,1.0,10.0,55079204.62
cycle,0.5,0.6,10,N/A,9190,1000,1.0,10.0,55139202.448
cycle,0.5,0.6,10,N/A,9200,1000,1.0,10.0,55199198.115
cycle,0.5,0.6,10,N/A,9210,1000,1.0,10.0,55259193.77
cycle,0.5,0.6,10,N/A,9220,1000,1.0,10.0,55319197.764
cycle,0.5,0.6,10,N/A,9230,1000,1.0,10.0,55379197.374
cycle,0.5,0.6,10,N/A,9240,1000,1.0,10.0,55439197.525
cycle,0.5,0.6,10,N/A,9250,1000,1.0,10.0,55499195.392
cycle,0.5,0.6,10,N/A,9260,1000,1.0,10.0,55559194.133
cycle,0.5,0.6,10,N/A,9270,1000,1.0,10.0,55619183.807
cycle,0.5,0.6,10,N/A,9280,1000,1.0,10.0,55679186.651
cycle,0.5,0.6,10,N/A,9290,1000,1.0,10.0,55739194.218
cycle,0.5,0.6,10,N/A,9300,1000,1.0,10.0,55799197.507
cycle,0.5,0.6,10,N/A,9310,1000,1.0,10.0,55859199.122
cycle,0.5,0.6,10,N/A,9320,1000,1.0,10.0,55919194.533
cycle,0.5,0.6,10,N/A,9330,1000,1.0,10.0,55979191.671
cycle,0.5,0.6,10,N/A,9340,1000,1.0,10.0,56039186.077
cycle,0.5,0.6,10,N/A,9350,1000,1.0,10.0,56099177.768
cycle,0.5,0.6,10,N/A,9360,1000,1.0,10.0,56159169.879
cycle,0.5,0.6,10,N/A,9370,1000,1.0,10.0,56219175.404
cycle,0.5,0.6,10,N/A,9380,1000,1.0,10.0,56279167.122
cycle,0.5,0.6,10,N/A,9390,1000,1.0,10.0,56339162.185
cycle,0.5,0.6,10,N/A,9400,1000,1.0,10.0,56399157.513
cycle,0.5,0.6,10,N/A,9410,1000,1.0,10.0,56459153.571
cycle,0.5,0.6,10,N/A,9420,1000,1.0,10.0,56519151.7
cycle,0.5,0.6,10,N/A,9430,1000,1.0,10.0,56579155.649
cycle,0.5,0.6,10,N/A,9440,1000,1.0,10.0,56639152.54
cycle,0.5,0.6,10,N/A,9450,1000,1.0,10.0,56699157.299
cycle,0.5,0.6,10,N/A,9460,1000,1.0,10.0,56759160.44
cycle,0.5,0.6,10,N/A,9470,1000,1.0,10.0,56819168.935
cycle,0.5,0.6,10,N/A,9480,1000,1.0,10.0,56879165.861
cycle,0.5,0.6,10,N/A,9490,1000,1.0,10.0,56939176.361
cycle,0.5,0.6,10,N/A,9500,1000,1.0,10.0,56999178.637
cycle,0.5,0.6,10,N/A,9510,1000,1.0,10.0,57059180.156
cycle,0.5,0.6,10,N/A,9520,1000,1.0,10.0,57119178.654
cycle,0.5,0.6,10,N/A,9530,1000,1.0,10.0,57179178.812
cycle,0.5,0.6,10,N/A,9540,1000,1.0,10.0,57239181.007
cycle,0.5,0.6,10,N/A,9550,1000,1.0,10.0,57299174.765
cycle,0.5,0.6,10,N/A,9560,1000,1.0,10.0,57359176.224
cycle,0.5,0.6,10,N/A,9570,1000,1.0,10.0,57419177.347
cycle,0.5,0.6,10,N/A,9580,1000,1.0,10.0,57479178.162
cycle,0.5,0.6,10,N/A,9590,1000,1.0,10.0,57539172.527
cycle,0.5,0.6,10,N/A,9600,1000,1.0,10.0,57599174.501
cycle,0.5,0.6,10,N/A,9610,1000,1.0,10.0,57659185.046
cycle,0.5,0.6,10,N/A,9620,1000,1.0,10.0,57719173.337
cycle,0.5,0.6,10,N/A,9630,1000,1.0,10.0,57779174.914
cycle,0.5,0.6,10,N/A,9640,1000,1.0,10.0,57839175.772
cycle,0.5,0.6,10,N/A,9650,1000,1.0,10.0,57899169.97
cycle,0.5,0.6,10,N/A,9660,1000,1.0,10.0,57959162.477
cycle,0.5,0.6,10,N/A,9670,1000,1.0,10.0,58019155.932
cycle,0.5,0.6,10,N/A,9680,1000,1.0,10.0,58079152.638
cycle,0.5,0.6,10,N/A,9690,1000,1.0,10.0,58139152.894
cycle,0.5,0.6,10,N/A,9700,1000,1.0,10.0,58199155.084
cycle,0.5,0.6,10,N/A,9710,1000,1.0,10.0,58259160.851
cycle,0.5,0.6,10,N/A,9720,1000,1.0,10.0,58319154.684
cycle,0.5,0.6,10,N/A,9730,1000,1.0,10.0,58379151.863
cycle,0.5,0.6,10,N/A,9740,1000,1.0,10.0,58439155.011
cycle,0.5,0.6,10,N/A,9750,1000,1.0,10.0,58499155.558
cycle,0.5,0.6,10,N/A,9760,1000,1.0,10.0,58559153.076
cycle,0.5,0.6,10,N/A,9770,1000,1.0,10.0,58619147.861
cycle,0.5,0.6,10,N/A,9780,1000,1.0,10.0,58679156.695
cycle,0.5,0.6,10,N/A,9790,1000,1.0,10.0,58739156.745
cycle,0.5,0.6,10,N/A,9800,1000,1.0,10.0,58799155.54
cycle,0.5,0.6,10,N/A,9810,1000,1.0,10.0,58859161.163
cycle,0.5,0.6,10,N/A,9820,1000,1.0,10.0,58919165.181
cycle,0.5,0.6,10,N/A,9830,1000,1.0,10.0,58979163.605
cycle,0.5,0.6,10,N/A,9840,1000,1.0,10.0,59039163.448
cycle,0.5,0.6,10,N/A,9850,1000,1.0,10.0,59099156.982
cycle,0.5,0.6,10,N/A,9860,1000,1.0,10.0,59159162.152
cycle,0.5,0.6,10,N/A,9870,1000,1.0,10.0,59219160.715
cycle,0.5,0.6,10,N/A,9880,1000,1.0,10.0,59279166.287
cycle,0.5,0.6,10,N/A,9890,1000,1.0,10.0,59339157.4
cycle,0.5,0.6,10,N/A,9900,1000,1.0,10.0,59399155.356
cycle,0.5,0.6,10,N/A,9910,1000,1.0,10.0,59459151.8
cycle,0.5,0.6,10,N/A,9920,1000,1.0,10.0,59519152.212
cycle,0.5,0.6,10,N/A,9930,1000,1.0,10.0,59579157.609
cycle,0.5,0.6,10,N/A,9940,1000,1.0,10.0,59639162.838
cycle,0.5,0.6,10,N/A,9950,1000,1.0,10.0,59699160.489
cycle,0.5,0.6,10,N/A,9960,1000,1.0,10.0,59759154.377
cycle,0.5,0.6,10,N/A,9970,1000,1.0,10.0,59819154.609
cycle,0.5,0.6,10,N/A,9980,1000,1.0,10.0,59879151.709
cycle,0.5,0.6,10,N/A,9990,1000,1.0,10.0,59939163.548
cycle,0.5,0.6,10,N/A,10000,1000,1.0,10.0,59999166.348
wheel,0.5,0.6,10,N/A,10,1000,1.0,10.0,59485.492
wheel,0.5,0.6,10,N/A,20,1000,1.0,10.0,119480.605
wheel,0.5,0.6,10,N/A,30,1000,1.0,10.0,179481.932
wheel,0.5,0.6,10,N/A,40,1000,1.0,10.0,239485.874
wheel,0.5,0.6,10,N/A,50,1000,1.0,10.0,299488.669
